Timestamp,Throttle,Roll,Pitch,Yaw,KillSwitch,Emergency,Ax_ms2,Ay_ms2,Az_ms2,Gx_rps,Gy_rps,Gz_rps,Ref_Roll,Ref_Pitch,Ref_YawRate
# Flight Data Log - Single Flight Mode
# Generated by Starship Hand Controller
# Timestamp: milliseconds since loop start (flight time)
# Control values: 0-255 (127=center)
# Emergency: 1=active, 0=normal
# File overwrites on each restart
# ========================
2338,,,,,,,, # System startup - Hand Controller initialized
20174,,,,,,,, # Flight started - Loop timestamp zero point set
9990,0,0.09,0.11,0.56,255,0,0.06227,0.27782,10.01597,-0.01519,-0.00919,0.00027,0.00000,0.00000,0.00000
10000,0,-0.01,0.08,0.56,255,0,0.06227,0.20358,10.06148,-0.01266,-0.00733,0.00053,0.00000,0.00000,0.00000
10010,0,0.10,0.12,0.56,255,0,0.04790,0.25627,10.02316,-0.01306,-0.01092,0.00107,0.00000,0.00000,0.00000
10020,0,0.03,0.03,0.55,255,0,0.08622,0.23232,10.03513,-0.01466,-0.00879,0.00120,0.00000,0.00000,0.00000
10030,0,0.13,0.08,0.55,255,0,0.07425,0.25627,10.06387,-0.01466,-0.01186,-0.00280,0.00000,0.00000,0.00000
10040,0,0.02,0.07,0.55,255,0,0.04311,0.22753,10.02316,-0.01532,-0.01359,-0.00040,0.00000,0.00000,0.00000
10050,0,0.13,0.08,0.54,255,0,0.05748,0.25866,10.04232,-0.01346,-0.01519,-0.00133,0.00000,0.00000,0.00000
10060,0,0.02,0.07,0.54,255,0,0.05748,0.25387,10.02555,-0.01532,-0.01119,0.00120,0.00000,0.00000,0.00000
10070,0,0.13,0.08,0.54,255,0,0.05988,0.26585,10.02316,-0.01359,-0.01266,0.00053,0.00000,0.00000,0.00000
10080,0,0.03,0.03,0.54,255,0,0.06467,0.24908,10.04950,-0.01466,-0.01372,0.00027,0.00000,0.00000,0.00000
10090,0,0.07,0.13,0.53,255,0,0.04072,0.20118,10.05190,-0.01492,-0.01506,0.00147,0.00000,0.00000,0.00000
10100,0,0.03,0.03,0.53,255,0,0.05988,0.24190,10.03274,-0.01359,-0.01612,0.00000,0.00000,0.00000,0.00000
10110,0,0.08,0.13,0.53,255,0,0.04551,0.25148,10.04232,-0.01372,-0.01559,0.00093,0.00000,0.00000,0.00000
10120,0,0.03,0.03,0.52,255,0,0.09341,0.21795,9.99921,-0.01572,-0.01545,0.00093,0.00000,0.00000,0.00000
10130,0,0.12,0.09,0.52,255,0,0.05030,0.28022,10.04232,-0.01479,-0.01506,-0.00240,0.00000,0.00000,0.00000
10140,4,0.03,0.02,0.52,255,0,0.06706,0.24190,10.03992,-0.01665,-0.01519,0.00200,0.00000,0.00000,0.00000
10150,4,0.14,0.06,0.51,255,0,0.08143,0.23471,10.02795,-0.01466,-0.01439,0.00386,0.00000,0.00000,0.00000
10160,4,0.03,0.08,0.51,255,0,0.03114,0.22753,10.05190,-0.01306,-0.01612,0.00093,0.00000,0.00000,0.00000
10170,4,0.13,0.04,0.51,255,0,0.06706,0.25627,10.03034,-0.01412,-0.01732,0.00253,0.00000,0.00000,0.00000
10180,4,0.02,0.01,0.50,255,0,0.09580,0.23232,10.03513,-0.01612,-0.01785,0.00147,0.00000,0.00000,0.00000
10190,4,0.09,-0.07,0.50,255,0,0.10538,0.23471,10.04711,-0.01439,-0.01452,-0.00093,0.00000,0.00000,0.00000
10200,4,0.04,0.03,0.50,255,0,0.04551,0.23711,10.03753,-0.01346,-0.01599,0.00226,0.00000,0.00000,0.00000
10210,4,0.13,-0.04,0.49,255,0,0.06946,0.25148,10.03513,-0.01266,-0.01759,0.00226,0.00000,0.00000,0.00000
10220,19,0.04,0.03,0.49,255,0,0.07425,0.24908,10.04232,-0.01279,-0.01466,0.00133,0.00000,0.00000,0.00000
10230,19,0.05,-0.08,0.48,255,0,0.06946,0.21795,10.01597,-0.01799,-0.01812,0.00187,0.00000,0.00000,0.00000
10240,19,0.03,0.03,0.48,255,0,0.08622,0.23711,10.02076,-0.01612,-0.01652,0.00173,0.00000,0.00000,0.00000
10250,19,0.06,-0.08,0.48,255,0,0.08622,0.24190,10.03513,-0.01732,-0.01825,0.00000,0.00000,0.00000,0.00000
10260,19,0.07,0.03,0.47,255,0,0.05509,0.25866,10.05190,-0.01199,-0.01799,0.00306,0.00000,0.00000,0.00000
10270,19,-0.00,-0.05,0.47,255,0,0.07425,0.21795,10.05908,-0.01319,-0.01812,0.00000,0.00000,0.00000,0.00000
10280,19,0.08,0.02,0.47,255,0,0.06946,0.25387,10.02555,-0.01466,-0.01905,0.00013,0.00000,0.00000,0.00000
10290,19,0.01,-0.07,0.46,255,0,0.06467,0.25387,10.02795,-0.01452,-0.01905,0.00187,0.00000,0.00000,0.00000
10300,19,0.06,0.03,0.46,255,0,0.04072,0.24429,9.98723,-0.01519,-0.01785,0.00826,0.00000,0.00000,0.00000
10310,24,-0.03,-0.03,0.46,255,0,0.30177,-0.12215,10.35606,-0.00719,-0.00986,-0.02731,0.00000,0.00000,0.00000
10320,24,-0.06,-0.14,0.46,255,0,0.27782,0.37602,9.44596,-0.01745,-0.01252,-0.02185,0.00000,0.00000,0.00000
10330,24,0.01,-0.23,0.47,255,0,0.07904,0.40476,10.10459,-0.01332,-0.00573,-0.00839,0.00000,0.00000,0.00000
10340,24,0.12,-0.25,0.47,255,0,0.23950,1.08973,10.04950,-0.02758,-0.00693,-0.00320,0.00000,0.00000,0.00000
10350,24,0.22,-0.20,0.47,255,0,-0.51014,0.67540,10.14770,-0.01665,0.00266,0.01426,0.00000,0.00000,0.00000
10360,24,0.34,-0.19,0.46,255,0,0.43350,0.26106,10.69376,-0.02105,-0.01239,0.02718,0.00000,0.00000,0.00000
10370,24,0.23,-0.24,0.43,255,0,0.31854,-0.67300,10.29858,-0.00973,-0.02864,0.08340,0.00000,0.00000,0.00000
10380,24,0.13,-0.30,0.40,255,0,0.27303,-0.02156,9.19448,-0.01239,-0.02292,0.06422,0.00000,0.00000,0.00000
10390,26,0.07,-0.40,0.36,255,0,0.63468,0.20597,10.25308,-0.00226,-0.02358,0.07821,0.00000,0.00000,0.00000
10400,26,0.05,-0.51,0.32,255,0,0.84065,0.23471,9.94891,-0.01252,-0.02385,0.06808,0.00000,0.00000,0.00000
10410,26,0.05,-0.63,0.28,255,0,0.45026,0.48379,10.57162,-0.01945,-0.03384,0.05796,0.00000,0.00000,0.00000
10420,26,0.04,-0.75,0.26,255,0,-0.02635,0.17244,10.89015,-0.00280,-0.01292,0.01652,0.00000,0.00000,0.00000
10430,26,-0.03,-0.84,0.24,255,0,0.34249,-0.11496,10.07345,-0.02105,-0.00093,-0.01279,0.00000,0.00000,0.00000
10440,26,-0.09,-0.75,0.23,255,0,-0.54367,0.21795,10.43989,-0.00200,-0.03198,-0.01519,0.00000,0.00000,0.00000
10450,26,-0.21,-0.73,0.23,255,0,0.33530,-0.35207,10.27224,-0.01599,-0.00533,-0.01745,0.00000,0.00000,0.00000
10460,26,-0.30,-0.67,0.23,255,0,-0.13173,0.07185,9.05557,-0.00293,-0.00600,-0.01692,0.00000,0.00000,0.00000
10470,26,-0.40,-0.63,0.23,255,0,0.33051,0.31135,9.84353,-0.00586,-0.04117,0.01252,0.00000,0.00000,0.00000
10480,26,-0.32,-0.55,0.22,255,0,-0.20118,0.80952,10.21955,-0.02078,-0.00613,0.03091,0.00000,0.00000,0.00000
10490,26,-0.23,-0.48,0.20,255,0,-0.00958,0.45505,10.49977,-0.01106,-0.02785,0.04970,0.00000,0.00000,0.00000
10500,26,-0.12,-0.48,0.18,255,0,0.47421,-0.03832,10.39439,-0.00240,-0.05995,0.06422,0.00000,0.00000,0.00000
10510,26,-0.17,-0.59,0.15,255,0,0.93406,-0.24190,10.59557,-0.01212,-0.02065,0.01985,0.00000,0.00000,0.00000
10520,26,-0.06,-0.62,0.13,255,0,-0.22274,0.89574,10.34888,-0.02665,-0.00147,0.02398,0.00000,0.00000,0.00000
10530,26,-0.03,-0.52,0.11,255,0,-0.44068,0.13412,9.43159,-0.02625,-0.05249,0.05729,0.00000,0.00000,0.00000
10540,26,-0.13,-0.58,0.09,255,0,1.14482,-1.38193,11.45059,0.01306,-0.05649,0.01092,0.00000,0.00000,0.00000
10550,26,-0.20,-0.67,0.08,255,0,1.16158,0.02395,12.17388,0.02225,-0.02012,-0.00560,0.00000,0.00000,0.00000
10560,26,-0.25,-0.78,0.06,255,0,0.13891,0.56043,11.45777,-0.01119,-0.04663,0.02971,0.00000,0.00000,0.00000
10570,26,-0.36,-0.82,0.04,255,0,-0.35925,-0.08143,10.99793,-0.00853,-0.04437,0.03451,0.00000,0.00000,0.00000
10580,26,-0.44,-0.76,0.02,255,0,-0.41913,0.05988,9.77408,-0.00693,-0.04690,0.04716,0.00000,0.00000,0.00000
10590,26,-0.46,-0.66,-0.02,255,0,-0.28022,0.48379,9.99202,-0.03038,-0.04796,0.07647,0.00000,0.00000,0.00000
10600,26,-0.43,-0.56,-0.06,255,0,-0.13412,0.56283,9.46512,-0.05649,-0.03397,0.08367,0.00000,0.00000,0.00000
10610,26,-0.35,-0.49,-0.10,255,0,0.22753,0.64666,8.36341,-0.02984,-0.00080,0.07301,0.00000,0.00000,0.00000
10620,26,-0.24,-0.50,-0.13,255,0,0.63229,0.80233,8.06403,0.00400,-0.01812,0.05462,0.00000,0.00000,0.00000
10630,3,-0.13,-0.55,-0.17,255,0,0.75683,0.96998,8.95258,0.02518,-0.03770,0.03757,0.00000,0.00000,0.00000
10640,3,-0.04,-0.65,-0.19,255,0,1.13045,0.20837,11.60866,0.01399,-0.04623,0.01226,0.00000,0.00000,0.00000
10650,3,0.04,-0.74,-0.20,255,0,0.53648,0.84784,10.85902,-0.03038,-0.03331,0.00080,0.00000,0.00000,0.00000
10660,3,0.15,-0.74,-0.21,255,0,-0.85502,0.12215,10.99793,-0.03611,-0.01479,0.00067,0.00000,0.00000,0.00000
10670,3,0.26,-0.69,-0.22,255,0,-0.39997,0.76401,8.73464,-0.00826,0.00466,0.01905,0.00000,0.00000,0.00000
10680,3,0.37,-0.66,-0.24,255,0,0.09101,1.03225,9.18011,0.01332,-0.02065,0.02545,0.00000,0.00000,0.00000
10690,3,0.49,-0.68,-0.26,255,0,0.84065,0.59875,9.98963,0.02158,-0.01306,0.05343,0.00000,0.00000,0.00000
10700,3,0.61,-0.74,-0.29,255,0,0.58199,0.05988,11.05541,0.02571,-0.00839,0.06955,0.00000,0.00000,0.00000
10710,0,0.65,-0.85,-0.32,255,0,0.28022,-0.19160,11.67572,0.01825,-0.02225,0.08100,0.00000,0.00000,0.00000
10720,0,0.58,-0.92,-0.37,255,0,0.64905,-0.57720,11.02428,0.00706,-0.02025,0.08260,0.00000,0.00000,0.00000
10730,0,0.48,-0.97,-0.41,255,0,0.39039,-0.57959,11.18953,-0.00813,-0.02598,0.07341,0.00000,0.00000,0.00000
10740,0,0.38,-1.00,-0.45,255,0,0.22034,-0.74964,11.14882,-0.00133,-0.01985,0.05529,0.00000,0.00000,0.00000
10750,0,0.27,-1.01,-0.49,255,0,0.28501,-0.40476,11.38592,-0.00893,-0.00253,0.04343,0.00000,0.00000,0.00000
10760,0,0.16,-1.01,-0.52,255,0,-0.01677,-0.41673,10.89494,-0.01346,-0.00506,0.03691,0.00000,0.00000,0.00000
10770,0,0.04,-0.99,-0.55,255,0,0.01437,-0.10538,10.42552,-0.02718,-0.00666,0.04010,0.00000,0.00000,0.00000
10780,0,-0.08,-0.95,-0.59,255,0,-0.27064,0.04551,8.61249,-0.05263,-0.01865,0.05902,0.00000,0.00000,0.00000
10790,0,-0.19,-0.89,-0.63,255,0,-0.52451,-0.09820,8.09756,-0.05449,-0.04583,0.07528,0.00000,0.00000,0.00000
10800,0,-0.31,-0.86,-0.67,255,0,0.58917,0.06227,9.44356,-0.03744,-0.04836,0.08540,0.00000,0.00000,0.00000
10810,0,-0.42,-0.83,-0.72,255,0,0.08862,0.04551,11.01709,0.01212,-0.04064,0.08713,0.00000,0.00000,0.00000
10820,0,-0.34,-0.75,-0.77,255,0,0.32093,1.42504,11.42185,0.01599,-0.00733,0.08207,0.00000,0.00000,0.00000
10830,0,-0.23,-0.71,-0.82,255,0,-0.04790,1.28852,10.49498,-0.02718,0.00946,0.09406,0.00000,0.00000,0.00000
10840,0,-0.18,-0.60,-0.87,255,0,-0.27543,-0.34728,8.77535,-0.04290,-0.00320,0.09646,0.00000,0.00000,0.00000
10850,0,-0.28,-0.54,-0.92,255,0,0.62750,-0.29459,9.19448,0.00440,-0.02891,0.06781,0.00000,0.00000,0.00000
10860,0,-0.16,-0.58,-0.96,255,0,0.56043,1.09452,11.95115,0.02811,-0.01879,0.04024,0.00000,0.00000,0.00000
10870,0,-0.05,-0.60,-1.00,255,0,0.28980,1.15679,10.09501,-0.02465,0.01026,0.05542,0.00000,0.00000,0.00000
10880,0,0.06,-0.56,-1.04,255,0,-0.10299,-0.91969,9.85311,-0.04104,0.01199,0.06901,0.00000,0.00000,0.00000
10890,0,-0.05,-0.54,-1.07,255,0,0.05748,-0.51014,8.02092,0.02238,-0.00839,0.04077,0.00000,0.00000,0.00000
10900,0,0.06,-0.58,-1.11,255,0,0.33770,1.12326,11.46975,0.00879,-0.02105,0.06142,0.00000,0.00000,0.00000
10910,0,-0.03,-0.64,-1.16,255,0,0.40236,-0.34967,9.03641,-0.02758,0.01212,0.10992,0.00000,0.00000,0.00000
10920,0,-0.13,-0.67,-1.21,255,0,0.24190,-0.19160,10.79675,-0.00187,0.00506,0.08260,0.00000,0.00000,0.00000
10930,0,-0.24,-0.69,-1.25,255,0,0.08862,0.35446,8.82086,-0.00266,-0.00520,0.07554,0.00000,0.00000,0.00000
10940,0,-0.35,-0.66,-1.31,255,0,0.04311,-0.01437,10.01358,-0.00799,-0.00759,0.11045,0.00000,0.00000,0.00000
10950,0,-0.45,-0.62,-1.36,255,0,0.11017,0.01437,10.30577,-0.00453,-0.01172,0.07048,0.00000,0.00000,0.00000
10960,0,-0.53,-0.53,-1.41,255,0,-0.16765,-0.03832,10.38480,-0.01239,0.00813,0.05622,0.00000,0.00000,0.00000
10970,0,-0.59,-0.43,-1.45,255,0,0.03114,0.15089,10.30098,0.00799,0.00640,0.07208,0.00000,0.00000,0.00000
10980,0,-0.57,-0.30,-1.49,255,0,0.00958,0.37362,10.08782,-0.01106,-0.00133,0.03930,0.00000,0.00000,0.00000
10990,0,-0.46,-0.24,-1.53,255,0,0.29219,0.21316,10.10698,-0.00133,0.00147,0.07075,0.00000,0.00000,0.00000
11000,0,-0.35,-0.23,-1.57,255,0,0.11257,0.33770,10.17165,-0.00839,-0.00733,0.06835,0.00000,0.00000,0.00000
11010,0,-0.27,-0.13,-1.61,255,0,-0.02156,0.18921,9.39327,-0.00067,0.01119,0.07314,0.00000,0.00000,0.00000
11020,0,-0.17,-0.17,-1.66,255,0,0.25148,0.38560,9.82437,-0.00093,-0.00373,0.09033,0.00000,0.00000,0.00000
11030,0,-0.24,-0.08,-1.71,255,0,-0.04311,0.01677,10.35846,-0.00320,0.00173,0.09180,0.00000,0.00000,0.00000
11040,0,-0.22,-0.19,-1.76,255,0,0.19879,0.21316,9.61840,-0.00293,-0.00440,0.08980,0.00000,0.00000,0.00000
11050,0,-0.33,-0.14,-1.81,255,0,0.03832,0.04311,10.61473,-0.00093,-0.00040,0.07714,0.00000,0.00000,0.00000
11060,0,-0.35,-0.25,-1.86,255,0,0.12933,0.21795,9.87467,-0.00613,0.00333,0.07821,0.00000,0.00000,0.00000
11070,0,-0.41,-0.15,-1.90,255,0,-0.06946,-0.02156,10.07345,-0.00560,0.00373,0.05396,0.00000,0.00000,0.00000
11080,0,-0.29,-0.14,-1.94,255,0,0.21316,0.65384,10.39678,-0.00799,-0.00533,0.06662,0.00000,0.00000,0.00000
11090,0,-0.19,-0.08,-1.98,255,0,0.04551,0.04551,10.25787,-0.00813,0.00333,0.05875,0.00000,0.00000,0.00000
11100,0,-0.07,-0.10,-2.02,255,0,0.18681,0.60594,10.16925,-0.01346,-0.01132,0.06875,0.00000,0.00000,0.00000
11110,0,-0.04,-0.20,-2.07,255,0,0.22513,0.01437,10.00639,-0.00400,0.00080,0.08287,0.00000,0.00000,0.00000
11120,0,0.02,-0.10,-2.11,255,0,-0.18442,0.34967,9.95610,-0.01932,-0.00679,0.08100,0.00000,0.00000,0.00000
11130,0,0.11,-0.02,-2.16,255,0,0.04311,0.32093,9.85072,-0.00107,-0.01852,0.09566,0.00000,0.00000,0.00000
11140,0,0.14,0.09,-2.22,255,0,-0.10778,0.24908,9.75492,-0.01106,0.00346,0.08633,0.00000,0.00000,0.00000
11150,0,0.25,0.07,-2.27,255,0,0.21316,0.42392,10.22434,-0.01852,-0.01479,0.08474,0.00000,0.00000,0.00000
11160,0,0.28,0.19,-2.32,255,0,-0.27303,0.25148,9.78126,0.00053,-0.00666,0.07341,0.00000,0.00000,0.00000
11170,0,0.39,0.18,-2.36,255,0,0.22034,0.35446,9.93694,-0.01252,-0.00999,0.06555,0.00000,0.00000,0.00000
11180,0,0.28,0.18,-2.41,255,0,0.04790,0.04311,10.39199,-0.00280,-0.01026,0.06382,0.00000,0.00000,0.00000
11190,0,0.21,0.09,-2.45,255,0,0.06946,0.37602,10.73448,-0.01972,-0.00813,0.06169,0.00000,0.00000,0.00000
11200,0,0.11,0.05,-2.49,255,0,0.11496,0.16286,10.33690,-0.00679,-0.02358,0.07434,0.00000,0.00000,0.00000
11210,0,0.13,0.17,-2.53,255,0,-0.20358,0.28740,10.05669,-0.00107,-0.00466,0.07541,0.00000,0.00000,0.00000
11220,0,0.03,0.23,-2.58,255,0,0.10059,0.10059,10.33212,-0.01998,-0.00879,0.08713,0.00000,0.00000,0.00000
11230,0,0.01,0.34,-2.63,255,0,-0.26106,0.21795,10.21715,0.00306,-0.02332,0.08833,0.00000,0.00000,0.00000
11240,0,-0.07,0.42,-2.68,255,0,0.06467,0.13173,9.91059,-0.01412,-0.00893,0.08540,0.00000,0.00000,0.00000
11250,0,-0.06,0.53,-2.73,255,0,-0.07664,0.27303,9.86748,-0.00919,-0.02398,0.08420,0.00000,0.00000,0.00000
11260,0,-0.02,0.64,-2.78,255,0,-0.08143,0.25148,9.92736,0.00586,-0.01159,0.07394,0.00000,0.00000,0.00000
11270,0,-0.11,0.58,-2.82,255,0,0.06227,0.07185,10.08782,-0.01785,-0.00187,0.06702,0.00000,0.00000,0.00000
11280,0,-0.00,0.52,-2.87,255,0,0.07185,0.54367,10.22434,0.00440,-0.03198,0.06315,0.00000,0.00000,0.00000
11290,0,-0.11,0.50,-2.91,255,0,-0.04790,-0.12215,10.15967,0.00173,-0.00160,0.06408,0.00000,0.00000,0.00000
11300,0,-0.06,0.40,-2.95,255,0,0.13412,0.39278,9.90820,-0.01399,-0.00679,0.06808,0.00000,0.00000,0.00000
11310,0,0.01,0.30,-3.00,255,0,0.14370,0.33051,10.01837,0.01146,-0.02798,0.07528,0.00000,0.00000,0.00000
11320,0,-0.06,0.39,-3.04,255,0,-0.10538,0.15328,10.36565,-0.00600,0.00666,0.07647,0.00000,0.00000,0.00000
11330,0,0.02,0.31,-3.09,255,0,0.29938,0.46942,9.99681,-0.01079,-0.01399,0.08127,0.00000,0.00000,0.00000
11340,0,0.07,0.20,-3.14,255,0,0.06467,0.17244,9.86748,0.00493,-0.02718,0.08580,0.00000,0.00000,0.00000
11350,0,0.10,0.09,-3.18,255,0,0.14370,0.23711,10.11177,-0.01132,0.00786,0.07434,0.00000,0.00000,0.00000
11360,0,0.04,0.00,-3.23,255,0,0.32572,0.00000,9.83156,-0.00226,-0.01292,0.07181,0.00000,0.00000,0.00000
11370,0,-0.01,-0.10,-3.27,255,0,-0.00240,0.27543,9.69504,0.00027,-0.02531,0.06635,0.00000,0.00000,0.00000
11380,0,0.08,-0.16,-3.31,255,0,0.19400,0.48379,10.09501,-0.01172,0.01466,0.05636,0.00000,0.00000,0.00000
11390,0,0.05,-0.27,-3.35,255,0,0.27543,0.06946,10.03034,-0.00093,-0.01172,0.06035,0.00000,0.00000,0.00000
11400,0,0.03,-0.38,-3.39,255,0,0.18442,0.23711,10.09022,-0.00520,-0.01745,0.06342,0.00000,0.00000,0.00000
11410,0,0.01,-0.48,-3.43,255,0,0.20118,0.21076,10.14291,-0.00200,0.01639,0.06582,0.00000,0.00000,0.00000
11420,0,0.06,-0.57,-3.47,255,0,0.33770,0.38081,10.17404,-0.00453,-0.00613,0.07474,0.00000,0.00000,0.00000
11430,0,0.18,-0.54,-3.52,255,0,0.03114,0.20358,9.89383,-0.01439,-0.01332,0.07781,0.00000,0.00000,0.00000
11440,0,0.29,-0.48,-3.56,255,0,0.02156,0.57959,9.89622,0.00013,0.00973,0.07741,0.00000,0.00000,0.00000
11450,0,0.36,-0.56,-3.61,255,0,0.31854,0.22753,9.95849,-0.00719,0.00213,0.07234,0.00000,0.00000,0.00000
11460,0,0.42,-0.45,-3.65,255,0,0.05269,0.33051,10.00400,-0.01559,-0.00173,0.06515,0.00000,0.00000,0.00000
11470,0,0.45,-0.33,-3.69,255,0,0.08383,0.31614,9.85072,-0.00480,0.01279,0.05942,0.00000,0.00000,0.00000
11480,0,0.34,-0.31,-3.73,255,0,0.07904,0.16765,9.88425,-0.01053,0.00679,0.05502,0.00000,0.00000,0.00000
11490,0,0.27,-0.39,-3.77,255,0,0.16765,0.29219,9.94652,-0.01119,0.00293,0.05742,0.00000,0.00000,0.00000
11500,0,0.31,-0.26,-3.80,255,0,0.06946,0.28740,10.09022,-0.00440,0.01572,0.05742,0.00000,0.00000,0.00000
11510,0,0.24,-0.34,-3.84,255,0,0.23711,0.17963,10.03513,-0.01199,0.00826,0.06222,0.00000,0.00000,0.00000
11520,0,0.13,-0.37,-3.88,255,0,0.12933,0.18442,10.33212,-0.00799,0.00973,0.06648,0.00000,0.00000,0.00000
11530,0,0.03,-0.40,-3.92,255,0,0.19160,0.11975,10.07585,-0.00573,0.01545,0.07155,0.00000,0.00000,0.00000
11540,0,-0.05,-0.46,-3.96,255,0,0.25148,0.11257,10.17404,-0.01266,0.01159,0.07248,0.00000,0.00000,0.00000
11550,0,-0.07,-0.56,-4.01,255,0,0.17005,0.29459,10.33451,-0.00546,0.00600,0.06795,0.00000,0.00000,0.00000
11560,0,-0.09,-0.42,-4.05,255,0,0.03832,0.20358,10.07106,-0.00546,0.02145,0.05569,0.00000,0.00000,0.00000
11570,0,-0.05,-0.30,-4.08,255,0,0.05030,0.24908,9.95131,-0.01252,0.01372,0.05756,0.00000,0.00000,0.00000
11580,0,-0.09,-0.17,-4.12,255,0,0.06467,0.20837,9.66630,-0.00506,0.01439,0.05383,0.00000,0.00000,0.00000
11590,0,0.02,-0.20,-4.15,255,0,0.09101,0.28740,9.86988,-0.00506,0.01985,0.04743,0.00000,0.00000,0.00000
11600,0,-0.08,-0.14,-4.19,255,0,0.07904,0.20358,9.95370,-0.00147,0.01319,0.05076,0.00000,0.00000,0.00000
11610,0,-0.02,-0.22,-4.22,255,0,0.17244,0.24669,10.06866,-0.00346,0.01292,0.05875,0.00000,0.00000,0.00000
11620,0,-0.07,-0.30,-4.26,255,0,0.20358,0.14370,10.04711,-0.00733,0.02238,0.06328,0.00000,0.00000,0.00000
11630,0,-0.17,-0.33,-4.29,255,0,0.11975,0.15807,10.19560,-0.00120,0.01426,0.06289,0.00000,0.00000,0.00000
11640,0,-0.05,-0.28,-4.33,255,0,0.05030,0.41913,10.11896,-0.00133,0.00946,0.06395,0.00000,0.00000,0.00000
11650,0,0.07,-0.26,-4.37,255,0,0.13173,0.31854,10.17404,-0.00173,0.01905,0.06115,0.00000,0.00000,0.00000
11660,0,0.19,-0.24,-4.41,255,0,0.10299,0.21316,9.93454,-0.00586,0.00893,0.05756,0.00000,0.00000,0.00000
11670,0,0.08,-0.25,-4.44,255,0,0.14370,0.14370,10.04471,-0.00600,0.01053,0.05116,0.00000,0.00000,0.00000
11680,0,-0.03,-0.22,-4.48,255,0,0.06946,0.06706,9.89383,-0.00679,0.01359,0.04690,0.00000,0.00000,0.00000
11690,0,-0.10,-0.12,-4.51,255,0,-0.00240,0.25148,9.77886,-0.00320,0.00759,0.04863,0.00000,0.00000,0.00000
11700,0,-0.15,-0.01,-4.54,255,0,-0.01916,0.16526,9.89143,-0.00560,0.01053,0.04983,0.00000,0.00000,0.00000
11710,0,-0.15,0.12,-4.57,255,0,-0.02635,0.22753,9.97286,-0.00813,0.01266,0.05462,0.00000,0.00000,0.00000
11720,0,-0.24,0.20,-4.61,255,0,-0.10059,-0.05269,9.96328,-0.00733,0.00133,0.06115,0.00000,0.00000,0.00000
11730,0,-0.14,0.26,-4.64,255,0,0.00479,0.54606,9.91299,-0.00799,0.00533,0.05662,0.00000,0.00000,0.00000
11740,0,-0.02,0.29,-4.68,255,0,0.04551,0.36644,10.16207,-0.00719,0.00893,0.05942,0.00000,0.00000,0.00000
11750,0,0.09,0.28,-4.72,255,0,0.05269,0.28740,10.17883,-0.00679,-0.00173,0.06049,0.00000,0.00000,0.00000
11760,0,0.18,0.37,-4.75,255,0,-0.02874,0.21555,10.05429,-0.01172,0.00466,0.05849,0.00000,0.00000,0.00000
11770,0,0.13,0.48,-4.79,255,0,-0.11017,0.25148,9.98484,-0.00986,0.00573,0.04903,0.00000,0.00000,0.00000
11780,0,0.14,0.38,-4.82,255,0,0.11736,0.26345,10.14291,-0.01039,-0.00200,0.04756,0.00000,0.00000,0.00000
11790,0,0.05,0.33,-4.85,255,0,0.01916,0.17244,9.89622,-0.01346,0.00107,0.04783,0.00000,0.00000,0.00000
11800,0,0.13,0.25,-4.88,255,0,0.04790,0.27782,9.93694,-0.01452,0.00053,0.05169,0.00000,0.00000,0.00000
11810,0,0.06,0.36,-4.92,255,0,-0.03353,0.21795,10.15009,-0.01479,-0.00413,0.05489,0.00000,0.00000,0.00000
11820,0,0.16,0.41,-4.95,255,0,-0.06706,0.41434,10.00639,-0.01186,-0.00440,0.05649,0.00000,0.00000,0.00000
11830,0,0.07,0.34,-4.98,255,0,0.11496,0.07904,10.03513,-0.01399,-0.00160,0.05836,0.00000,0.00000,0.00000
11840,0,0.02,0.25,-5.02,255,0,0.26585,0.12215,10.10938,-0.01492,-0.01066,0.05995,0.00000,0.00000,0.00000
11850,0,-0.04,0.16,-5.05,255,0,0.06946,0.18921,10.06627,-0.01612,-0.00986,0.05662,0.00000,0.00000,0.00000
11860,0,-0.16,0.15,-5.09,255,0,-0.01437,-0.10059,10.15488,-0.01532,-0.00666,0.05169,0.00000,0.00000,0.00000
11870,0,-0.12,0.05,-5.12,255,0,0.22992,0.51732,10.18123,-0.01386,-0.00933,0.04863,0.00000,0.00000,0.00000
11880,0,-0.21,-0.01,-5.15,255,0,0.01437,0.09580,10.03992,-0.01346,-0.00759,0.04530,0.00000,0.00000,0.00000
11890,0,-0.10,-0.03,-5.18,255,0,0.18442,0.64187,9.79084,-0.01492,-0.00826,0.04317,0.00000,0.00000,0.00000
11900,0,0.01,-0.04,-5.21,255,0,0.09101,0.59396,9.81719,-0.01466,-0.01212,0.04690,0.00000,0.00000,0.00000
11910,0,0.12,-0.05,-5.24,255,0,0.06946,0.32093,9.86030,-0.01665,-0.01146,0.05089,0.00000,0.00000,0.00000
11920,0,0.23,-0.01,-5.28,255,0,-0.03353,0.15328,9.79803,-0.00959,-0.01079,0.05569,0.00000,0.00000,0.00000
11930,0,0.34,0.04,-5.31,255,0,0.06706,0.22992,9.95370,-0.01372,-0.01612,0.05396,0.00000,0.00000,0.00000
11940,0,0.29,0.14,-5.34,255,0,-0.05748,0.23232,9.83874,-0.01172,-0.01106,0.05662,0.00000,0.00000,0.00000
