Timestamp,Throttle,Roll,Pitch,Yaw,KillSwitch,Emergency,Ax_ms2,Ay_ms2,Az_ms2,Gx_rps,Gy_rps,Gz_rps,Ref_Roll,Ref_Pitch,Ref_YawRate
# Flight Data Log - Single Flight Mode
# Generated by Starship Hand Controller
# Timestamp: milliseconds since loop start (flight time)
# Control values: 0-255 (127=center)
# Emergency: 1=active, 0=normal
# File overwrites on each restart
# ========================
2336,,,,,,,, # System startup - Hand Controller initialized
20051,,,,,,,, # Flight started - Loop timestamp zero point set
3620,50,0.09,0.07,-0.02,255,0,-0.12933,0.14370,10.02555,-0.01013,-0.00986,-0.00666,-5.00000,0.00000,0.00000
3630,50,-0.00,-0.00,-0.02,255,0,-0.09820,0.12215,10.05669,-0.01212,-0.01013,-0.00440,-5.00000,0.00000,0.00000
3640,50,-0.10,-0.07,-0.02,255,0,-0.10299,0.10538,10.05669,-0.01119,-0.01186,-0.00866,-5.00000,0.00000,0.00000
3650,50,0.00,-0.00,-0.02,255,0,-0.11975,0.13652,10.05908,-0.00973,-0.00986,-0.00586,-5.00000,0.00000,0.00000
3660,50,-0.11,0.04,-0.02,255,0,-0.15328,0.10538,10.02795,-0.01146,-0.01452,-0.00786,-5.00000,0.00000,0.00000
3670,50,-0.01,-0.03,-0.02,255,0,-0.11496,0.12215,10.05429,-0.01146,-0.01172,-0.00719,-5.00000,0.00000,0.00000
3680,49,-0.12,0.00,-0.02,255,0,-0.10778,0.11257,10.05190,-0.01026,-0.01119,-0.00480,-5.00000,0.00000,0.00000
3690,49,-0.01,-0.03,-0.02,255,0,-0.11257,0.14370,10.08064,-0.00973,-0.01026,-0.00600,-5.00000,0.00000,0.00000
3700,49,-0.12,-0.05,-0.02,255,0,-0.10538,0.11975,10.02795,-0.01026,-0.01226,-0.00560,-5.00000,0.00000,0.00000
3710,49,-0.01,-0.02,-0.02,255,0,-0.11975,0.11736,10.01837,-0.01053,-0.00933,-0.00386,-5.00000,0.00000,0.00000
3720,49,-0.12,0.02,-0.02,255,0,-0.13891,0.13412,10.00879,-0.01119,-0.00919,-0.00626,-5.00000,0.00000,0.00000
3730,49,-0.02,-0.03,-0.02,255,0,-0.08383,0.16526,10.03513,-0.01199,-0.01026,-0.00586,-5.00000,0.00000,0.00000
3740,49,0.04,0.06,-0.02,255,0,-0.14610,0.12933,10.04711,-0.00959,-0.01092,-0.00533,-5.00000,0.00000,0.00000
3750,49,-0.02,-0.03,-0.02,255,0,-0.11736,0.12933,10.03034,-0.01132,-0.00999,-0.00533,-5.00000,0.00000,0.00000
3760,50,0.08,0.03,-0.02,255,0,-0.11257,0.13652,10.06148,-0.00919,-0.00999,-0.00613,-5.00000,0.00000,0.00000
3770,50,-0.03,-0.01,-0.02,255,0,-0.13412,0.13173,10.04232,-0.01106,-0.01039,-0.00773,-5.00000,0.00000,0.00000
3780,50,0.08,0.00,-0.02,255,0,-0.11975,0.15568,10.01358,-0.01226,-0.01292,-0.00693,-5.00000,0.00000,0.00000
3790,50,-0.03,0.01,-0.02,255,0,-0.13412,0.11736,10.02076,-0.01332,-0.01159,-0.00733,-5.00000,0.00000,0.00000
3800,50,0.07,-0.03,-0.02,255,0,-0.10778,0.15328,10.03513,-0.01106,-0.00986,-0.00506,-5.00000,0.00000,0.00000
3810,50,-0.04,0.01,-0.02,255,0,-0.12454,0.11496,10.03034,-0.00959,-0.01226,-0.00746,-5.00000,0.00000,0.00000
3820,50,0.03,-0.08,-0.02,255,0,-0.08143,0.14370,10.03513,-0.01186,-0.01266,-0.00759,-5.00000,0.00000,0.00000
3830,50,0.02,0.03,-0.02,255,0,-0.15328,0.15089,10.00879,-0.01306,-0.00853,-0.00786,-5.00000,0.00000,0.00000
3840,49,0.02,-0.08,-0.02,255,0,-0.13173,0.13412,10.04711,-0.01146,-0.01026,-0.00586,-5.00000,0.00000,0.00000
3850,49,-0.01,0.03,-0.02,255,0,-0.09820,0.12215,10.00879,-0.01252,-0.01306,-0.00573,-5.00000,0.00000,0.00000
3860,49,-0.04,-0.08,-0.02,255,0,-0.13412,0.11496,10.03274,-0.01199,-0.00959,-0.00480,-5.00000,0.00000,0.00000
3870,49,-0.01,0.03,-0.02,255,0,-0.11017,0.12694,10.03992,-0.00799,-0.01159,-0.00839,-5.00000,0.00000,0.00000
3880,49,-0.00,-0.08,-0.02,255,0,-0.11257,0.14370,10.02795,-0.01186,-0.01159,-0.00520,-5.00000,0.00000,0.00000
3890,49,0.02,0.03,-0.02,255,0,-0.12215,0.14610,10.03513,-0.00906,-0.01306,-0.00546,-5.00000,0.00000,0.00000
3900,49,-0.04,-0.07,-0.02,255,0,-0.11496,0.11496,10.04471,-0.00973,-0.01252,-0.00733,-5.00000,0.00000,0.00000
3910,49,-0.05,0.05,-0.02,255,0,-0.15089,0.10299,10.02076,-0.00946,-0.01172,-0.00440,-5.00000,0.00000,0.00000
3920,50,-0.05,-0.07,-0.02,255,0,-0.11257,0.12454,10.04471,-0.00719,-0.01279,-0.00799,-5.00000,0.00000,0.00000
3930,50,0.00,0.03,-0.02,255,0,-0.11257,0.15089,10.01837,-0.01292,-0.01092,-0.00600,-5.00000,0.00000,0.00000
3940,50,0.00,-0.08,-0.02,255,0,-0.11736,0.14849,10.03992,-0.01013,-0.01279,-0.00560,-5.00000,0.00000,0.00000
3950,50,0.04,0.03,-0.02,255,0,-0.14849,0.16047,10.03034,-0.01039,-0.01239,-0.00480,-5.00000,0.00000,0.00000
3960,50,-0.08,0.01,-0.02,255,0,-0.12454,0.10538,10.03753,-0.00839,-0.01039,-0.00706,-5.00000,0.00000,0.00000
3970,50,0.04,-0.01,-0.02,255,0,-0.10299,0.13173,10.03513,-0.01066,-0.01332,-0.00666,-5.00000,0.00000,0.00000
3980,50,0.00,0.09,-0.02,255,0,-0.12694,0.16526,10.04711,-0.00986,-0.01092,-0.00813,-5.00000,0.00000,0.00000
3990,50,0.06,-0.00,-0.02,255,0,-0.13652,0.15328,10.05429,-0.00973,-0.01079,-0.00586,-5.00000,0.00000,0.00000
4000,49,-0.03,0.07,-0.02,255,0,-0.12454,0.12933,10.02316,-0.01013,-0.01172,-0.00640,-5.00000,0.00000,0.00000
4010,49,0.06,-0.01,-0.02,255,0,-0.12215,0.13652,10.04232,-0.00999,-0.01212,-0.00626,-5.00000,0.00000,0.00000
4020,49,-0.04,0.06,-0.02,255,0,-0.13891,0.11257,10.02795,-0.00986,-0.01106,-0.00679,-5.00000,0.00000,0.00000
4030,49,-0.02,-0.06,-0.02,255,0,-0.11017,0.10778,10.03274,-0.01092,-0.00959,-0.00719,-5.00000,0.00000,0.00000
4040,49,0.01,0.06,-0.02,255,0,-0.12694,0.15089,10.01358,-0.00719,-0.01053,-0.00586,-5.00000,0.00000,0.00000
4050,49,0.01,-0.06,-0.02,255,0,-0.12694,0.14370,10.05190,-0.01053,-0.01306,-0.00773,-5.00000,0.00000,0.00000
4060,49,0.01,0.06,-0.02,255,0,-0.14131,0.13652,10.02316,-0.01252,-0.00946,-0.00640,-5.00000,0.00000,0.00000
4070,49,-0.01,-0.06,-0.02,255,0,-0.10778,0.12694,10.03274,-0.01212,-0.00959,-0.00746,-5.00000,0.00000,0.00000
4080,49,0.06,0.03,-0.02,255,0,-0.08862,0.14370,10.02795,-0.00999,-0.01266,-0.00440,-5.00000,0.00000,0.00000
4090,49,0.03,-0.08,-0.02,255,0,-0.12694,0.16765,10.02795,-0.00919,-0.00973,-0.00573,-5.00000,0.00000,0.00000
4100,49,0.10,0.01,-0.02,255,0,-0.10059,0.15089,10.03992,-0.01066,-0.01279,-0.00413,-5.00000,0.00000,0.00000
4110,49,0.03,-0.08,-0.02,255,0,-0.11017,0.13891,10.02555,-0.01279,-0.01226,-0.00839,-5.00000,0.00000,0.00000
4120,49,0.07,0.02,-0.02,255,0,-0.13891,0.14370,10.04950,-0.01226,-0.01559,-0.00640,-5.00000,0.00000,0.00000
4130,49,0.01,-0.07,-0.02,255,0,-0.11257,0.13173,10.03034,-0.00893,-0.00893,-0.00413,-5.00000,0.00000,0.00000
4140,49,0.03,0.04,-0.02,255,0,-0.13412,0.12454,10.03992,-0.00946,-0.01106,-0.00493,-5.00000,0.00000,0.00000
4150,49,0.01,-0.07,-0.02,255,0,-0.11975,0.13652,10.05429,-0.01186,-0.00959,-0.00733,-5.00000,0.00000,0.00000
4160,50,0.01,0.04,-0.02,255,0,-0.13173,0.12933,10.04950,-0.01066,-0.01146,-0.00586,-5.00000,0.00000,0.00000
4170,50,0.01,-0.07,-0.02,255,0,-0.10538,0.13412,10.04232,-0.00999,-0.01119,-0.00653,-5.00000,0.00000,0.00000
4180,50,0.02,0.04,-0.02,255,0,-0.10059,0.13652,10.04711,-0.01186,-0.00999,-0.00679,-5.00000,0.00000,0.00000
4190,50,-0.03,-0.06,-0.02,255,0,-0.13891,0.12454,10.03274,-0.00919,-0.01066,-0.00679,-5.00000,0.00000,0.00000
4200,50,-0.02,0.06,-0.02,255,0,-0.12933,0.11257,10.02795,-0.01186,-0.01053,-0.00560,-5.00000,0.00000,0.00000
4210,50,-0.03,-0.06,-0.02,255,0,-0.13652,0.12933,10.04471,-0.00959,-0.01013,-0.00506,-5.00000,0.00000,0.00000
4220,50,-0.01,0.06,-0.02,255,0,-0.10059,0.13412,10.05908,-0.00986,-0.01146,-0.00693,-5.00000,0.00000,0.00000
4230,50,-0.06,-0.05,-0.02,255,0,-0.13173,0.11736,10.03753,-0.01212,-0.01092,-0.00613,-5.00000,0.00000,0.00000
4240,49,0.05,-0.00,-0.02,255,0,-0.10059,0.16047,10.03753,-0.00879,-0.01226,-0.00533,-5.00000,0.00000,0.00000
4250,49,-0.03,-0.09,-0.02,255,0,-0.10778,0.14849,10.04232,-0.01026,-0.01212,-0.00560,-5.00000,0.00000,0.00000
4260,49,0.05,-0.00,-0.02,255,0,-0.11975,0.14131,10.03992,-0.01119,-0.01146,-0.00640,-5.00000,0.00000,0.00000
4270,49,-0.01,-0.10,-0.02,255,0,-0.08383,0.12215,10.04471,-0.00999,-0.01226,-0.00706,-5.00000,0.00000,0.00000
4280,49,-0.01,0.01,-0.02,255,0,-0.15089,0.12215,10.05429,-0.01039,-0.00959,-0.00773,-5.00000,0.00000,0.00000
4290,49,0.09,-0.05,-0.02,255,0,-0.13412,0.15328,10.03753,-0.01039,-0.01013,-0.00813,-5.00000,0.00000,0.00000
4300,49,0.02,0.04,-0.02,255,0,-0.14849,0.15089,10.03513,-0.01159,-0.00999,-0.00413,-5.00000,0.00000,0.00000
4310,49,0.00,-0.07,-0.02,255,0,-0.12933,0.12933,10.04471,-0.00946,-0.01039,-0.00600,-5.00000,0.00000,0.00000
4320,50,0.06,0.03,-0.02,255,0,-0.11017,0.16286,10.04950,-0.01092,-0.01292,-0.00466,-5.00000,0.00000,0.00000
4330,50,-0.05,0.04,-0.02,255,0,-0.14131,0.09341,10.07106,-0.01132,-0.01199,-0.00520,-5.00000,0.00000,0.00000
4340,50,0.06,0.06,-0.03,255,0,-0.13891,0.12933,10.04232,-0.00706,-0.01039,-0.00386,-5.00000,0.00000,0.00000
4350,50,-0.05,0.03,-0.03,255,0,-0.12215,0.12215,10.04232,-0.00973,-0.01239,-0.00733,-5.00000,0.00000,0.00000
4360,50,0.05,0.09,-0.03,255,0,-0.12454,0.11257,10.06148,-0.00826,-0.01066,-0.00573,-5.00000,0.00000,0.00000
4370,50,-0.04,0.02,-0.03,255,0,-0.12215,0.13652,10.02795,-0.01159,-0.01226,-0.00546,-5.00000,0.00000,0.00000
4380,50,-0.01,0.13,-0.03,255,0,-0.14849,0.12694,10.05669,-0.01092,-0.01279,-0.00719,-5.00000,0.00000,0.00000
4390,50,-0.02,0.01,-0.03,255,0,-0.16526,0.14370,10.01837,-0.01039,-0.01306,-0.00640,-5.00000,0.00000,0.00000
4400,49,-0.03,0.13,-0.03,255,0,-0.12694,0.12215,10.03992,-0.00986,-0.01172,-0.00440,-5.00000,0.00000,0.00000
4410,49,-0.00,0.01,-0.03,255,0,-0.11257,0.14131,10.03034,-0.01226,-0.01212,-0.00626,-5.00000,0.00000,0.00000
4420,49,0.11,-0.00,-0.03,255,0,-0.09341,0.16286,10.05190,-0.00813,-0.01053,-0.00626,-5.00000,0.00000,0.00000
4430,49,-0.00,0.01,-0.03,255,0,-0.12454,0.11017,10.05429,-0.01132,-0.01146,-0.00733,-5.00000,0.00000,0.00000
4440,49,0.07,0.10,-0.03,255,0,-0.13652,0.14610,10.01118,-0.00959,-0.01013,-0.00733,-5.00000,0.00000,0.00000
4450,49,-0.01,0.02,-0.03,255,0,-0.13652,0.13173,10.01597,-0.00906,-0.01212,-0.00613,-5.00000,0.00000,0.00000
4460,49,0.08,0.09,-0.03,255,0,-0.12454,0.13652,10.02555,-0.00906,-0.00999,-0.00586,-5.00000,0.00000,0.00000
4470,49,0.01,-0.00,-0.03,255,0,-0.10538,0.14370,10.01358,-0.01092,-0.01212,-0.00786,-5.00000,0.00000,0.00000
4480,50,0.09,0.08,-0.03,255,0,-0.14131,0.15568,10.04471,-0.01039,-0.01013,-0.00600,-5.00000,0.00000,0.00000
4490,50,-0.01,0.02,-0.03,255,0,-0.13891,0.12933,10.05429,-0.00973,-0.01159,-0.00666,-5.00000,0.00000,0.00000
4500,50,0.03,0.13,-0.03,255,0,-0.15089,0.11975,10.03513,-0.00959,-0.01292,-0.00786,-5.00000,0.00000,0.00000
4510,50,0.01,0.02,-0.03,255,0,-0.12215,0.14131,10.03034,-0.00973,-0.01292,-0.00719,-5.00000,0.00000,0.00000
4520,50,0.02,0.13,-0.03,255,0,-0.13173,0.13412,10.01837,-0.00946,-0.01053,-0.00533,-5.00000,0.00000,0.00000
4530,50,-0.03,0.03,-0.03,255,0,-0.11017,0.10299,10.04471,-0.01226,-0.01026,-0.00706,-5.00000,0.00000,0.00000
4540,50,-0.05,-0.08,-0.03,255,0,-0.11017,0.12454,10.02316,-0.01172,-0.00946,-0.00466,-5.00000,0.00000,0.00000
4550,50,-0.02,0.03,-0.03,255,0,-0.14131,0.14131,10.04950,-0.01279,-0.01172,-0.00373,-5.00000,0.00000,0.00000
4560,50,0.00,-0.09,-0.03,255,0,-0.10299,0.13173,10.01358,-0.00999,-0.01186,-0.00600,-5.00000,0.00000,0.00000
4570,50,-0.03,0.02,-0.03,255,0,-0.11736,0.12694,10.04471,-0.00640,-0.00879,-0.00493,-5.00000,0.00000,0.00000
4580,50,0.06,-0.05,-0.03,255,0,-0.12933,0.14131,10.03034,-0.01092,-0.00813,-0.00573,-5.00000,0.00000,0.00000
4590,50,-0.03,0.03,-0.03,255,0,-0.14370,0.11017,10.04711,-0.00999,-0.01132,-0.00799,-5.00000,0.00000,0.00000
4600,50,-0.09,0.12,-0.03,255,0,-0.15568,0.11017,10.04471,-0.01066,-0.01279,-0.00666,-5.00000,0.00000,0.00000
4610,50,-0.00,0.05,-0.03,255,0,-0.12933,0.15807,10.03992,-0.00959,-0.01239,-0.00506,-5.00000,0.00000,0.00000
4620,50,-0.05,0.15,-0.03,255,0,-0.15328,0.12933,10.04711,-0.00799,-0.01079,-0.00560,-5.00000,0.00000,0.00000
4630,50,0.01,0.06,-0.03,255,0,-0.12694,0.14849,10.04711,-0.01013,-0.01186,-0.00773,-5.00000,0.00000,0.00000
4640,49,-0.00,0.17,-0.03,255,0,-0.15328,0.13891,10.03274,-0.01026,-0.01252,-0.00440,-5.00000,0.00000,0.00000
4650,49,-0.03,0.06,-0.03,255,0,-0.12215,0.10778,10.00639,-0.01026,-0.01066,-0.00520,-5.00000,0.00000,0.00000
4660,49,0.04,-0.03,-0.03,255,0,-0.09580,0.14370,10.03034,-0.00959,-0.01212,-0.00453,-5.00000,0.00000,0.00000
4670,49,0.00,0.07,-0.03,255,0,-0.12933,0.15328,10.02795,-0.01013,-0.01146,-0.00706,-5.00000,0.00000,0.00000
4680,49,0.08,-0.02,-0.03,255,0,-0.14131,0.14131,10.01118,-0.00893,-0.00933,-0.00719,-5.00000,0.00000,0.00000
4690,49,-0.02,0.05,-0.03,255,0,-0.10538,0.14131,10.05190,-0.00826,-0.01026,-0.00533,-5.00000,0.00000,0.00000
4700,49,0.02,-0.05,-0.03,255,0,-0.12215,0.11257,10.04471,-0.01239,-0.00933,-0.00679,-5.00000,0.00000,0.00000
4710,49,-0.03,0.05,-0.03,255,0,-0.10538,0.13173,10.03034,-0.00906,-0.00946,-0.00613,-5.00000,0.00000,0.00000
4720,50,0.05,-0.04,-0.03,255,0,-0.13412,0.13891,10.02076,-0.01066,-0.01119,-0.00719,-5.00000,0.00000,0.00000
4730,50,0.00,0.07,-0.03,255,0,-0.14370,0.14610,10.05669,-0.01119,-0.01159,-0.00493,-5.00000,0.00000,0.00000
4740,50,0.04,-0.03,-0.03,255,0,-0.10778,0.14370,10.05908,-0.01092,-0.00973,-0.00746,-5.00000,0.00000,0.00000
4750,50,-0.02,0.06,-0.03,255,0,-0.12454,0.12694,10.02555,-0.01279,-0.01359,-0.00613,-5.00000,0.00000,0.00000
4760,50,0.03,-0.04,-0.03,255,0,-0.13412,0.12215,10.02555,-0.01039,-0.00973,-0.00586,-5.00000,0.00000,0.00000
4770,50,0.00,0.07,-0.03,255,0,-0.13652,0.14610,10.03753,-0.01013,-0.01172,-0.00613,-5.00000,0.00000,0.00000
4780,50,0.04,-0.04,-0.03,255,0,-0.10538,0.14370,10.04950,-0.01026,-0.00959,-0.00586,-5.00000,0.00000,0.00000
4790,50,-0.00,0.07,-0.03,255,0,-0.13652,0.12933,10.01118,-0.00919,-0.01092,-0.00679,-5.00000,0.00000,0.00000
4800,49,0.05,-0.03,-0.03,255,0,-0.09820,0.16047,10.02076,-0.01292,-0.00866,-0.00666,-5.00000,0.00000,0.00000
4810,49,0.01,0.07,-0.03,255,0,-0.14131,0.13412,10.05429,-0.01226,-0.01199,-0.00586,-5.00000,0.00000,0.00000
4820,49,0.04,-0.03,-0.03,255,0,-0.12454,0.13173,10.05190,-0.01066,-0.01066,-0.00546,-5.00000,0.00000,0.00000
4830,49,-0.01,0.07,-0.03,255,0,-0.12215,0.13173,10.03034,-0.01132,-0.00853,-0.00586,-5.00000,0.00000,0.00000
4840,49,0.07,-0.01,-0.03,255,0,-0.12215,0.16286,10.01597,-0.01132,-0.01172,-0.00666,-5.00000,0.00000,0.00000
4850,49,-0.04,0.02,-0.03,255,0,-0.10778,0.14370,10.01358,-0.01239,-0.01092,-0.00666,-5.00000,0.00000,0.00000
4860,49,0.07,-0.02,-0.03,255,0,-0.11257,0.14849,10.03274,-0.01092,-0.00959,-0.00600,-5.00000,0.00000,0.00000
4870,49,-0.05,-0.03,-0.03,255,0,-0.11257,0.11017,10.03992,-0.00799,-0.00879,-0.00453,-5.00000,0.00000,0.00000
4880,50,0.07,-0.02,-0.03,255,0,-0.11736,0.13652,10.03753,-0.01332,-0.00946,-0.00600,-5.00000,0.00000,0.00000
4890,50,-0.05,-0.02,-0.04,255,0,-0.11975,0.10059,10.04711,-0.01172,-0.01159,-0.00679,-5.00000,0.00000,0.00000
4900,50,0.01,-0.12,-0.04,255,0,-0.08143,0.13173,10.03992,-0.01053,-0.00959,-0.00386,-5.00000,0.00000,0.00000
4910,50,-0.07,-0.04,-0.04,255,0,-0.11736,0.09820,10.02076,-0.01066,-0.01172,-0.00693,-5.00000,0.00000,0.00000
4920,50,0.03,-0.09,-0.04,255,0,-0.11017,0.13891,10.04471,-0.01079,-0.01013,-0.00773,-5.00000,0.00000,0.00000
4930,50,-0.06,-0.01,-0.04,255,0,-0.13652,0.12694,10.03513,-0.00946,-0.01066,-0.00533,-5.00000,0.00000,0.00000
4940,50,-0.01,-0.12,-0.04,255,0,-0.10299,0.12454,10.01118,-0.01226,-0.01053,-0.00653,-5.00000,0.00000,0.00000
4950,50,-0.01,-0.00,-0.04,255,0,-0.11496,0.15568,10.04232,-0.00959,-0.00973,-0.00813,-5.00000,0.00000,0.00000
4960,49,-0.04,-0.11,-0.04,255,0,-0.13891,0.12933,10.04950,-0.01199,-0.01252,-0.00613,-5.00000,0.00000,0.00000
4970,49,0.01,-0.01,-0.04,255,0,-0.11496,0.14610,10.03992,-0.00973,-0.01199,-0.00693,-5.00000,0.00000,0.00000
4980,49,-0.07,-0.10,-0.04,255,0,-0.08383,0.10059,10.02795,-0.01106,-0.00999,-0.00626,-5.00000,0.00000,0.00000
4990,49,0.03,-0.04,-0.04,255,0,-0.10059,0.13412,10.04232,-0.00999,-0.00986,-0.00466,-5.00000,0.00000,0.00000
5000,49,-0.08,-0.05,-0.04,255,0,-0.13652,0.14131,10.02316,-0.01013,-0.01186,-0.00546,-5.00000,0.00000,0.00000
5010,49,0.03,-0.02,-0.04,255,0,-0.12454,0.13891,10.05429,-0.01106,-0.00773,-0.00586,-5.00000,0.00000,0.00000
5020,49,-0.00,-0.13,-0.04,255,0,-0.07904,0.14849,10.03274,-0.00946,-0.01053,-0.00466,-5.00000,0.00000,0.00000
5030,49,0.04,-0.03,-0.04,255,0,-0.12694,0.15089,10.03753,-0.01106,-0.01199,-0.00640,-5.00000,0.00000,0.00000
5040,50,-0.07,-0.04,-0.04,255,0,-0.13412,0.12694,10.03274,-0.00773,-0.01212,-0.00653,-5.00000,0.00000,0.00000
5050,50,0.04,-0.02,-0.04,255,0,-0.11736,0.11496,10.03992,-0.01053,-0.01359,-0.00573,-5.00000,0.00000,0.00000
5060,50,-0.07,-0.02,-0.04,255,0,-0.12215,0.13891,10.02795,-0.01106,-0.01266,-0.00640,-5.00000,0.00000,0.00000
5070,50,0.04,-0.03,-0.04,255,0,-0.11496,0.13652,10.03992,-0.00906,-0.00853,-0.00546,-5.00000,0.00000,0.00000
5080,50,-0.07,-0.02,-0.04,255,0,-0.11736,0.10778,10.03034,-0.01053,-0.01252,-0.00626,-5.00000,0.00000,0.00000
5090,50,0.04,-0.06,-0.04,255,0,-0.10778,0.12454,10.03753,-0.00813,-0.01119,-0.00733,-5.00000,0.00000,0.00000
5100,50,-0.06,-0.01,-0.04,255,0,-0.12215,0.13652,10.01597,-0.01053,-0.01212,-0.00413,-5.00000,0.00000,0.00000
5110,50,0.03,-0.07,-0.04,255,0,-0.11017,0.12933,10.03753,-0.00933,-0.01026,-0.00706,-5.00000,0.00000,0.00000
5120,50,-0.02,0.03,-0.04,255,0,-0.11736,0.15807,10.01358,-0.01079,-0.01266,-0.00666,-5.00000,0.00000,0.00000
5130,50,0.06,-0.05,-0.04,255,0,-0.11017,0.17005,10.03034,-0.00879,-0.01212,-0.00586,-5.00000,0.00000,0.00000
5140,50,-0.03,0.02,-0.04,255,0,-0.12933,0.11975,10.05669,-0.00959,-0.01359,-0.00520,-5.00000,0.00000,0.00000
5150,50,0.06,-0.06,-0.04,255,0,-0.09580,0.15328,10.02795,-0.01026,-0.01132,-0.00520,-5.00000,0.00000,0.00000
5160,50,-0.06,-0.04,-0.04,255,0,-0.11257,0.10299,10.04471,-0.00986,-0.01319,-0.00440,-5.00000,0.00000,0.00000
5170,50,-0.01,0.06,-0.04,255,0,-0.13412,0.09101,10.10459,-0.00799,-0.01132,-0.00746,-5.00000,0.00000,0.00000
5180,50,-0.09,-0.02,-0.04,255,0,-0.05509,0.03832,9.99921,-0.00719,-0.01146,-0.00626,-5.00000,0.00000,0.00000
5190,50,-0.20,-0.02,-0.04,255,0,-0.17484,0.05988,10.00639,-0.00866,-0.00879,-0.00586,-5.00000,0.00000,0.00000
5200,49,-0.26,-0.12,-0.04,255,0,-0.01437,0.04311,10.14770,-0.00893,-0.01226,-0.00466,-5.00000,0.00000,0.00000
5210,49,-0.31,-0.01,-0.04,255,0,-0.15807,0.07904,10.03753,-0.01119,-0.00879,-0.00426,-5.00000,0.00000,0.00000
5220,49,-0.37,-0.11,-0.05,255,0,-0.03593,-0.01677,9.95370,-0.00786,-0.01346,0.00506,-5.00000,0.00000,0.00000
5230,49,-0.43,-0.21,-0.06,255,0,1.02267,-0.55325,10.17883,-0.01732,-0.01759,0.04636,-5.00000,0.00000,0.00000
5240,49,-0.47,-0.32,-0.08,255,0,0.23232,0.06946,10.05669,-0.00786,-0.01585,0.04690,-5.00000,0.00000,0.00000
5250,49,-0.50,-0.43,-0.11,255,0,0.54367,-0.04551,10.31774,-0.00440,-0.00746,0.06129,-5.00000,0.00000,0.00000
5260,49,-0.51,-0.54,-0.14,255,0,0.19400,0.19160,9.92496,-0.00360,-0.00693,0.04463,-5.00000,0.00000,0.00000
5270,49,-0.46,-0.64,-0.17,255,0,-0.24429,0.57480,10.17165,-0.01292,-0.00666,0.05316,-5.00000,0.00000,0.00000
5280,50,-0.36,-0.70,-0.19,255,0,-0.28501,0.26585,9.97765,-0.00879,-0.00706,0.03357,-5.00000,0.00000,0.00000
5290,50,-0.26,-0.64,-0.22,255,0,-0.73767,0.74964,10.15009,-0.01132,-0.00706,0.01799,-5.00000,0.00000,0.00000
5300,50,-0.18,-0.55,-0.23,255,0,-0.95082,0.62750,9.97526,-0.00986,-0.01199,0.00626,-5.00000,0.00000,0.00000
5310,50,-0.12,-0.46,-0.24,255,0,-1.39869,0.74246,9.99202,-0.01532,-0.00813,-0.00253,-5.00000,0.00000,0.00000
5320,50,-0.06,-0.36,-0.25,255,0,-0.67540,0.46224,10.04471,-0.01292,-0.01252,0.01146,-5.00000,0.00000,0.00000
5330,50,-0.01,-0.26,-0.26,255,0,-1.32924,0.39039,10.14291,-0.01332,-0.01026,-0.00373,-5.00000,0.00000,0.00000
5340,50,0.04,-0.15,-0.26,255,0,-0.44787,0.35446,9.87946,-0.01053,-0.01599,-0.01092,-5.00000,0.00000,0.00000
5350,50,0.08,-0.05,-0.25,255,0,-0.66342,0.01916,9.79084,-0.01079,-0.01452,-0.04223,-5.00000,0.00000,0.00000
5360,49,0.11,0.06,-0.23,255,0,-0.42152,0.32572,10.09501,-0.01092,-0.01053,-0.07847,-5.00000,0.00000,0.00000
5370,49,0.15,0.17,-0.20,255,0,-0.47661,0.19400,10.04471,-0.01212,-0.01479,-0.09819,-5.00000,0.00000,0.00000
5380,49,0.18,0.28,-0.16,255,0,-0.20358,0.04311,10.15249,-0.01239,-0.01545,-0.11431,-5.00000,0.00000,0.00000
5390,49,0.16,0.39,-0.10,255,0,0.17484,-0.27782,9.87227,-0.01665,-0.01532,-0.12124,-5.00000,0.00000,0.00000
5400,49,0.05,0.38,-0.05,255,0,0.55325,-0.41434,10.07824,-0.01079,-0.01426,-0.10485,-5.00000,0.00000,0.00000
5410,49,-0.04,0.31,0.00,255,0,0.62510,-0.39518,10.05908,-0.01079,-0.01186,-0.08154,-5.00000,0.00000,0.00000
5420,49,-0.10,0.21,0.04,255,0,1.05381,-0.31854,10.16446,-0.00826,-0.01545,-0.04930,-5.00000,0.00000,0.00000
5430,49,-0.14,0.10,0.07,255,0,0.76162,0.02635,10.17404,-0.00826,-0.01239,-0.02398,-5.00000,0.00000,0.00000
5440,50,-0.18,-0.01,0.09,255,0,0.92687,0.03832,10.03274,-0.00786,-0.01679,-0.00719,-5.00000,0.00000,0.00000
5450,50,-0.21,-0.12,0.09,255,0,0.47182,-0.06227,10.09022,-0.01159,-0.01426,0.01679,-5.00000,0.00000,0.00000
5460,50,-0.24,-0.23,0.08,255,0,0.28022,-0.14131,10.07106,-0.00853,-0.01212,0.07674,-5.00000,0.00000,0.00000
5470,50,-0.27,-0.34,0.04,255,0,-0.09820,0.25866,10.08303,-0.00986,-0.00879,0.10232,-5.00000,0.00000,0.00000
5480,50,-0.27,-0.45,0.00,255,0,-0.07185,0.44068,10.15967,-0.00573,-0.00266,0.07168,-5.00000,0.00000,0.00000
5490,50,-0.19,-0.54,-0.03,255,0,-0.49577,0.70174,9.89862,-0.00759,-0.01119,0.03451,-5.00000,0.00000,0.00000
