Timestamp,Throttle,Roll,Pitch,Yaw,KillSwitch,Emergency,Ax_ms2,Ay_ms2,Az_ms2,Gx_dps,Gy_dps,Gz_dps
# Flight Data Log - Single Flight Mode
# Generated by Starship Hand Controller
# Timestamp: milliseconds since loop start (flight time)
# Control values: 0-255 (127=center)
# Emergency: 1=active, 0=normal
# File overwrites on each restart
# ========================
584,,,,,,,, # System startup - Hand Controller initialized
24796,,,,,,,, # Flight started - Loop timestamp zero point set
69181,131,0,0,1,131,0,-0.12215,0.05269,9.95370,-0.67939,-0.28244,-0.45038
69301,131,0,0,1,131,0,-0.05030,0.05269,9.97765,-0.68702,-0.38168,-0.41221
69422,131,0,0,1,131,0,-0.03353,0.00719,9.96089,-0.70992,-0.41221,-0.38168
69542,131,0,0,1,131,0,-0.09820,0.00719,9.95131,-0.61832,-0.33588,-0.37405
69663,131,0,0,1,131,0,-0.04311,0.02874,9.96328,-0.78626,-0.31298,-0.29008
69784,131,0,0,1,131,0,-0.02156,0.05748,9.96328,-0.77099,-0.45802,-0.22901
69904,131,0,0,1,131,0,-0.08143,0.06227,9.96568,-0.74046,-0.38168,-0.13740
70025,131,0,0,1,131,0,-0.03593,0.04790,9.96807,-0.71756,-0.19084,-0.33588
70145,131,0,0,1,131,0,-0.02395,0.01677,9.97286,-0.57252,-0.26718,-0.23664
70266,131,0,0,1,131,0,-0.05269,0.03832,9.94891,-0.58015,-0.35115,-0.29771
70386,131,0,0,1,131,0,-0.05509,0.05269,9.97765,-0.64885,-0.45038,-0.35115
70507,131,0,0,1,131,0,-0.04790,0.05030,9.97765,-0.68702,-0.23664,-0.28244
70627,131,0,0,1,131,0,-0.07425,0.00000,9.94412,-0.58779,-0.24427,-0.25191
70748,131,0,0,1,131,0,-0.04072,0.00240,9.97286,-0.65649,-0.22901,-0.44275
70868,131,0,0,1,131,0,-0.01916,0.05988,9.97765,-0.61832,-0.25954,-0.16031
70989,131,0,0,1,131,0,-0.10299,0.03593,9.93933,-0.61832,-0.45038,-0.32824
71109,131,0,0,1,131,0,-0.08383,0.00000,9.97526,-0.59542,-0.31298,-0.40458
71230,131,0,0,1,131,0,-0.00958,0.03353,9.95610,-0.67176,-0.48092,-0.36641
71351,131,0,0,1,131,0,-0.03832,0.04072,9.93933,-0.61069,-0.41221,-0.29771
71471,131,0,0,1,131,0,-0.09101,0.04311,9.96328,-0.52672,-0.22137,-0.44275
71592,131,0,0,1,131,0,-0.02874,0.01677,9.94652,-0.72519,-0.28244,-0.26718
71712,131,0,0,1,131,0,-0.05269,0.01677,9.95610,-0.77863,-0.38931,-0.29771
71833,131,0,0,1,131,0,-0.09820,0.05030,9.95610,-0.74809,-0.35878,-0.20611
71953,131,0,0,1,131,0,-0.08143,0.04790,9.96328,-0.70229,-0.41221,-0.45038
72074,131,0,0,1,131,0,-0.06227,0.01437,9.96089,-0.58779,-0.26718,-0.37405
72194,131,0,0,1,131,0,-0.06946,0.01437,9.96328,-0.61832,-0.37405,-0.19084
72315,131,0,0,1,131,0,-0.02395,0.02874,9.97765,-0.79389,-0.40458,-0.30534
72435,131,0,0,1,131,0,-0.08383,0.04790,9.97765,-0.76336,-0.38931,-0.23664
72556,131,0,0,1,131,0,-0.07425,0.03593,9.95610,-0.68702,-0.35878,-0.44275
72676,131,0,0,1,131,0,-0.05988,-0.00240,9.97047,-0.63359,-0.38931,-0.39695
72797,131,0,0,1,131,0,-0.08383,0.02874,9.96807,-0.70992,-0.39695,-0.32061
72918,131,0,0,1,131,0,-0.08862,0.04072,9.96568,-0.70992,-0.33588,-0.30534
73038,131,0,0,1,131,0,-0.02874,0.07425,9.96568,-0.58779,-0.47328,-0.22901
73159,131,0,0,1,131,0,0.00000,0.01916,9.98723,-0.72519,-0.25191,-0.29771
73279,131,0,0,1,131,0,-0.08622,0.04551,9.96328,-0.58779,-0.29771,-0.45038
73400,131,0,0,1,131,0,-0.03353,0.02635,9.97765,-0.65649,-0.38168,-0.25191
73520,131,0,0,1,131,0,-0.05748,0.04072,9.96328,-0.74046,-0.25954,-0.25954
73641,131,0,0,1,131,0,-0.10778,0.05030,9.97526,-0.66412,-0.47328,-0.33588
73761,131,0,0,1,131,0,-0.05748,0.05509,9.95849,-0.83206,-0.27481,-0.47328
73882,131,0,0,1,131,0,-0.02395,0.05030,9.96807,-0.60305,-0.39695,-0.24427
74002,131,0,0,1,131,0,-0.10538,0.02395,9.99202,-0.67939,-0.45802,-0.44275
74123,131,0,0,1,131,0,-0.05269,0.05988,9.97526,-0.60305,-0.45802,-0.41985
74244,131,0,0,1,131,0,-0.03593,0.04551,9.95610,-0.70229,-0.32061,-0.35115
74364,131,0,0,1,131,0,-0.09820,0.00240,9.97047,-0.70992,-0.44275,-0.30534
74485,131,0,0,1,131,0,-0.07904,0.02156,9.95610,-0.70229,-0.26718,-0.41221
74605,131,0,0,1,131,0,-0.05030,0.06946,9.98244,-0.70229,-0.29771,-0.31298
74726,131,0,0,1,131,0,-0.06467,0.02156,9.96089,-0.80153,-0.38168,-0.38931
74846,131,0,0,1,131,0,-0.06227,0.01198,9.96328,-0.74809,-0.32824,-0.23664
74967,131,0,0,1,131,0,-0.01916,0.05988,9.98484,-0.64122,-0.32061,-0.32061
75087,131,0,0,1,131,0,-0.06706,0.02874,9.98723,-0.55725,-0.35878,-0.34351
75208,131,0,0,1,131,0,-0.08383,0.01916,9.96328,-0.66412,-0.19084,-0.26718
75328,131,0,0,1,131,0,-0.05748,-0.01437,9.96089,-0.68702,-0.17557,-0.35878
75449,131,0,0,1,131,0,-0.04311,0.03832,9.95610,-0.66412,-0.31298,-0.22901
75569,131,0,0,1,131,0,-0.07664,0.01198,9.94652,-0.64885,-0.18321,-0.37405
75690,131,0,0,1,131,0,-0.06946,0.05030,9.94891,-0.73282,-0.37405,-0.41221
75811,131,0,0,1,131,0,-0.05509,0.04790,9.96568,-0.69466,-0.29771,-0.35878
75931,131,0,0,1,131,0,-0.06706,-0.01916,9.97526,-0.60305,-0.45802,-0.22901
76052,131,0,0,1,131,0,-0.07185,0.03832,9.97286,-0.58779,-0.34351,-0.48092
76172,131,0,0,1,131,0,-0.03114,0.04311,9.97765,-0.74046,-0.40458,-0.32824
76293,131,0,0,1,131,0,-0.02635,0.05030,9.97765,-0.57252,-0.43511,-0.43511
76413,131,0,0,1,131,0,-0.01916,0.01916,9.98484,-0.80153,-0.26718,-0.23664
76534,131,0,0,1,131,0,-0.10778,0.04311,9.97286,-0.61069,-0.21374,-0.22901
76654,131,0,0,1,131,0,0.00958,0.06227,9.95610,-0.76336,-0.12214,-0.25191
76775,131,0,0,1,131,0,-0.15328,0.01677,9.94891,-0.70229,-0.56489,0.04580
76895,131,0,0,1,131,0,-0.12694,-0.04551,9.97286,-0.57252,-0.70992,-0.31298
77016,131,0,0,1,131,0,-0.13652,-0.01198,9.96328,-0.57252,-1.20611,-0.68702
77136,131,0,0,1,131,0,0.25627,0.12694,9.96089,-0.92366,-0.35115,-0.93893
77257,131,0,0,1,131,0,-0.13412,0.08862,9.92017,-0.61069,-0.54962,0.19847
77378,131,0,0,1,131,0,-0.25866,-0.02395,9.98963,-0.65649,-0.41221,-1.46565
77498,131,0,0,1,131,0,0.23950,0.00000,9.97526,-0.74046,-0.36641,-0.67176
77619,131,0,0,1,131,0,-0.29459,0.01916,9.96089,-0.62595,-0.58779,0.22137
77739,131,0,0,1,131,0,-0.08383,0.04551,9.95370,-0.59542,-0.27481,-0.95420
77860,131,0,0,1,131,0,0.21316,0.00719,9.99681,-0.60305,-0.48092,0.17557
77980,131,0,0,1,131,0,-0.26585,-0.02635,9.99442,-0.76336,-0.32824,-0.06107
78101,131,0,0,1,131,0,-0.01677,0.02635,9.95370,-0.74809,-0.40458,-0.86260
78221,131,0,0,1,131,0,0.08622,0.05269,9.99921,-0.57252,-0.35115,-0.03817
78342,131,0,0,1,131,0,-0.20837,-0.02635,9.99921,-0.70992,-0.35878,-0.54198
78462,131,0,0,1,131,0,0.01916,-0.01437,9.94412,-0.70992,-0.28244,-0.87023
78583,131,0,0,1,131,0,0.02635,0.03114,9.98005,-0.58779,-0.52672,-0.03817
78704,131,0,0,1,131,0,-0.19160,0.02874,9.97047,-0.58015,-0.43511,-0.28244
78824,131,0,0,1,131,0,0.02156,0.02395,9.96807,-0.71756,-0.35878,-0.38931
78945,131,0,0,1,131,0,0.00958,0.02156,9.98005,-0.68702,-0.30534,-0.06870
79065,131,0,0,1,131,0,-0.18681,0.00719,9.95131,-0.80153,-0.32824,-0.32061
79186,131,0,0,1,131,0,0.00000,0.06706,9.96568,-0.70229,-0.38931,-0.49618
79306,131,0,0,1,131,0,-0.01916,0.06227,9.95610,-0.54198,-0.47328,-0.07634
79427,131,0,0,1,131,0,-0.11975,-0.00479,9.98244,-0.66412,-0.32824,-0.29771
79547,131,0,0,1,131,0,-0.01437,0.04790,9.94652,-0.82443,-0.29008,-0.28244
79668,131,0,0,1,131,0,-0.02874,0.07185,9.95131,-0.67176,-0.26718,-0.19847
79788,131,0,0,1,131,0,-0.09580,0.05748,9.98723,-0.62595,-0.25191,-0.28244
79909,131,0,0,1,131,0,-0.00958,0.03353,9.99442,-0.63359,-0.38168,-0.45802
80029,131,0,0,1,131,0,-0.00479,0.03593,9.96089,-0.66412,-0.38931,-0.12977
80150,131,0,0,1,131,0,-0.12215,0.03832,9.97286,-0.59542,-0.52672,-0.41221
80271,131,0,0,1,131,0,0.01677,0.05988,9.95370,-0.79389,-0.18321,-0.25191
80391,131,0,0,1,131,0,-0.00719,0.01916,9.95849,-0.74809,-0.41985,-0.20611
80512,131,0,0,1,131,0,-0.09580,0.05509,9.98963,-0.67176,-0.38168,-0.42748
80632,131,0,0,1,131,0,-0.03353,0.05509,10.00160,-0.70992,-0.42748,-0.45802
80753,131,0,0,1,131,0,-0.01437,0.03832,9.93694,-0.52672,-0.45038,-0.32824
80873,131,0,0,0,131,0,-0.12215,0.02395,9.94652,-0.71756,-0.35115,-0.35115
80994,131,0,0,0,131,0,-0.03832,0.01916,9.98484,-0.66412,-0.38168,-0.48092
81114,131,0,0,0,131,0,-0.02395,0.04790,9.99442,-0.58779,-0.23664,-0.38931
81235,131,0,0,0,131,0,-0.07904,0.01437,9.96807,-0.87786,-0.35115,-0.41221
81355,131,0,0,0,131,0,-0.01916,0.05030,9.98723,-0.77099,-0.27481,-0.40458
81476,131,0,0,0,131,0,-0.03593,0.03832,9.97526,-0.64885,-0.48092,-0.41221
81596,131,0,0,0,131,0,-0.08383,0.04551,9.94173,-0.60305,-0.32824,-0.36641
81717,131,0,0,0,131,0,-0.06946,0.06946,9.95131,-0.67176,-0.34351,-0.33588
81838,131,0,0,0,131,0,-0.02874,0.03593,9.97286,-0.57252,-0.28244,-0.16031
81958,131,0,0,0,131,0,-0.06467,0.03114,9.98484,-0.62595,-0.43511,-0.32824
82079,131,0,0,0,131,0,-0.04551,0.04551,9.95370,-0.67939,-0.38931,-0.38931
82199,131,0,0,0,131,0,-0.00958,0.05269,9.95370,-0.80916,-0.28244,-0.30534
82320,131,0,0,0,131,0,-0.05509,0.03353,9.95370,-0.70229,-0.32824,-0.28244
82440,131,0,0,0,131,0,-0.05748,0.04072,9.97765,-0.64122,-0.26718,-0.40458
82561,131,0,0,0,131,0,0.00479,0.02635,9.96568,-0.73282,-0.29771,-0.33588
82681,131,0,0,0,131,0,-0.03593,0.02395,9.96568,-0.71756,-0.41985,-0.13740
82802,131,0,0,0,131,0,-0.06706,0.02156,9.98723,-0.70229,-0.41985,-0.34351
82922,131,0,0,0,131,0,-0.02156,0.03114,9.95370,-0.74809,-0.39695,-0.45802
83043,131,0,0,0,131,0,-0.06467,0.02635,9.94891,-0.77863,-0.32824,-0.28244
83163,131,0,0,0,131,0,-0.05988,0.04072,9.96568,-0.61832,-0.45038,-0.32061
83284,131,0,0,0,131,0,-0.04551,0.04072,9.95131,-0.58015,-0.41985,-0.18321
83405,131,0,0,0,131,0,-0.05509,0.04072,9.96807,-0.74809,-0.51145,-0.41221
83525,131,0,0,0,131,0,-0.05988,0.02156,9.98244,-0.60305,-0.39695,-0.41221
83646,131,0,0,0,131,0,0.03353,0.05030,9.99202,-0.57252,-0.31298,-0.12977
83766,131,0,0,0,131,0,-0.16765,0.05269,9.96328,-0.63359,-0.41221,-0.27481
83887,131,0,0,0,131,0,0.08862,0.03593,9.97047,-0.65649,-0.28244,-0.30534
84007,131,0,0,0,131,0,-0.08383,0.01437,9.98484,-0.64885,-0.34351,-0.46565
84128,131,0,0,0,131,0,-0.12454,0.01198,9.95131,-0.61832,-0.45802,-0.93130
84248,131,0,0,0,131,0,0.07904,0.08622,9.97047,-0.63359,-0.13740,-0.43511
84369,131,0,0,0,131,0,-0.06706,0.04790,9.98484,-0.70992,-0.38168,-0.05344
84489,131,0,0,0,131,0,-0.07185,0.02395,9.95849,-0.70229,-0.36641,-0.43511
84610,131,0,0,0,131,0,0.06467,0.04790,9.96568,-0.79389,-0.38931,-0.19084
84731,131,0,0,0,131,0,-0.12215,0.05269,9.96328,-0.70229,-0.47328,-0.09924
84851,131,0,0,0,131,0,-0.09820,0.01198,9.96568,-0.78626,-0.38168,-0.79389
84972,131,0,0,0,131,0,0.06706,0.00719,9.97047,-0.64885,-0.37405,-0.51145
85092,131,0,0,0,131,0,-0.05748,0.00240,9.96807,-0.64122,-0.42748,-0.17557
85213,131,0,0,0,131,0,-0.08143,0.05748,9.97526,-0.58779,-0.36641,-0.35115
85333,131,0,0,0,131,0,0.02635,0.06706,9.98244,-0.70229,-0.45038,-0.12214
85454,131,0,0,0,131,0,-0.07425,0.02395,9.96328,-0.63359,-0.20611,-0.19084
85574,131,0,0,0,131,0,-0.09820,0.00479,9.98005,-0.77099,-0.39695,-0.57252
85695,131,0,0,0,131,0,0.03114,0.03114,9.95849,-0.65649,-0.39695,-0.38168
85815,131,0,0,0,131,0,-0.09101,0.02395,9.96568,-0.66412,-0.40458,-0.29771
85936,131,0,0,0,131,0,-0.10538,0.02395,9.94891,-0.67176,-0.45802,-0.37405
86056,131,0,0,0,131,0,0.01677,0.02635,9.95610,-0.69466,-0.30534,-0.16031
86177,131,0,0,0,131,0,-0.09101,0.00719,9.97765,-0.64122,-0.58015,-0.22137
86298,131,0,0,0,131,0,-0.08143,0.05030,9.97526,-0.67176,-0.33588,-0.45038
86418,131,0,0,0,131,0,-0.01198,0.02156,9.96328,-0.68702,-0.29771,-0.38931
86539,131,0,0,0,131,0,-0.07425,0.00479,9.96089,-0.75573,-0.40458,-0.26718
86659,131,0,0,0,131,0,-0.07664,0.00719,9.93694,-0.76336,-0.19084,-0.29771
86780,131,0,0,0,131,0,0.00719,0.03593,9.96328,-0.75573,-0.29008,-0.32824
86900,131,0,0,0,131,0,-0.03353,0.01916,9.97765,-0.55725,-0.38931,-0.04580
87021,131,0,0,0,131,0,-0.06946,0.02874,9.96328,-0.72519,-0.26718,-0.35115
87141,131,0,0,0,131,0,0.00000,0.02156,9.96807,-0.58779,-0.35115,-0.38931
87262,131,0,0,0,131,0,-0.04311,0.04790,9.96328,-0.67176,-0.31298,-0.22901
87382,131,0,0,0,131,0,-0.07425,0.03353,9.94891,-0.54962,-0.37405,-0.49618
87503,131,0,0,0,131,0,-0.03114,0.04551,9.97286,-0.67939,-0.42748,-0.33588
87623,131,0,0,0,131,0,-0.05509,0.01916,9.98484,-0.73282,-0.31298,-0.19084
87744,131,0,0,0,131,0,-0.09101,0.07425,9.96089,-0.67176,-0.38931,-0.45802
87865,131,0,0,0,131,0,-0.01437,0.05030,9.96568,-0.68702,-0.42748,-0.38168
87985,131,0,0,0,131,0,-0.03593,0.03593,9.97047,-0.70229,-0.29008,-0.41985
88106,131,0,0,0,131,0,-0.05509,0.03353,9.96568,-0.58779,-0.34351,-0.47328
88226,131,0,0,0,131,0,-0.01677,0.01677,9.96089,-0.70229,-0.35878,-0.45802
88347,131,0,0,0,131,0,-0.03353,0.01916,9.95131,-0.59542,-0.35878,-0.46565
88467,131,0,0,0,131,0,-0.05269,0.05748,9.95131,-0.64885,-0.34351,-0.38931
88588,131,0,0,0,131,0,-0.03593,0.05269,9.94173,-0.77099,-0.31298,-0.45038
88708,131,0,0,0,131,0,-0.03353,0.05988,9.95610,-0.77099,-0.23664,-0.47328
88829,131,0,0,0,131,0,-0.08383,0.03832,9.97765,-0.82443,-0.48855,-0.32061
88949,131,0,0,0,131,0,-0.02635,0.02874,9.96089,-0.62595,-0.35115,-0.29771
89070,131,0,0,0,131,0,-0.01198,0.05748,9.97526,-0.60305,-0.44275,-0.40458
89191,131,0,0,0,131,0,-0.03832,0.01916,9.96568,-0.65649,-0.34351,-0.34351
89311,131,0,0,0,131,0,-0.06946,0.04551,9.98005,-0.67176,-0.29008,-0.41985
89432,131,0,0,0,131,0,-0.03593,0.01437,9.96328,-0.78626,-0.29771,-0.38168
89552,131,0,0,0,131,0,-0.05748,0.05269,9.95849,-0.58779,-0.35115,-0.32061
89673,131,0,0,0,131,0,-0.01916,0.04311,9.95131,-0.66412,-0.34351,-0.38931
89793,131,0,0,0,131,0,-0.03593,0.05748,9.97286,-0.59542,-0.46565,-0.28244
89914,131,0,0,0,131,0,-0.06467,0.05988,9.96328,-0.63359,-0.41221,-0.19847
90034,131,0,0,0,131,0,-0.02635,0.02874,9.94412,-0.67939,-0.38931,-0.30534
90155,131,0,0,0,131,0,-0.05030,0.01198,9.96568,-0.61832,-0.34351,-0.27481
90275,131,0,0,0,131,0,-0.02635,0.04072,9.96328,-0.74809,-0.57252,-0.43511
90396,131,0,0,0,131,0,-0.06706,0.07185,9.97047,-0.65649,-0.36641,-0.31298
90516,131,0,0,0,131,0,-0.03832,0.02156,9.98005,-0.68702,-0.38168,-0.31298
90637,131,0,0,0,131,0,-0.05988,0.01677,9.96089,-0.62595,-0.34351,-0.29771
90758,131,0,0,0,131,0,-0.06706,0.05748,9.95131,-0.58779,-0.34351,-0.25191
90878,131,0,0,0,131,0,-0.05030,0.08383,9.97286,-0.76336,-0.31298,-0.34351
90999,131,0,0,0,131,0,-0.04790,0.03593,9.96807,-0.67939,-0.39695,-0.28244
91119,131,0,0,0,131,0,-0.03353,0.00958,9.97765,-0.74046,-0.32061,-0.29008
91240,131,0,0,0,131,0,-0.03593,0.01677,9.97526,-0.58015,-0.19084,-0.43511
91360,131,0,0,0,131,0,-0.05030,0.00719,9.96328,-0.70992,-0.37405,-0.32824
91481,131,0,0,0,131,0,-0.05509,0.02635,9.95849,-0.78626,-0.41985,-0.38168
91601,131,0,0,0,131,0,-0.02156,0.05030,9.93694,-0.61069,-0.43511,-0.15267
91722,131,0,0,0,131,0,-0.02874,0.02395,9.96328,-0.46565,-0.49618,-0.33588
91842,131,0,0,0,131,0,-0.05269,0.03353,9.95610,-0.66412,-0.29008,-0.46565
91963,131,0,0,0,131,0,-0.03114,0.06946,9.94652,-0.70992,-0.32824,-0.37405
92083,131,0,0,0,131,0,-0.01437,0.05030,9.97286,-0.70992,-0.29008,-0.29008
92204,131,0,0,0,131,0,-0.03832,0.03593,9.96807,-0.68702,-0.24427,-0.35115
92325,131,0,0,0,131,0,-0.04072,0.00479,9.96568,-0.62595,-0.40458,-0.37405
92445,131,0,0,0,131,0,-0.05509,0.06946,9.96089,-0.52672,-0.50382,-0.25954
92566,131,0,0,0,131,0,-0.02395,0.03114,9.95131,-0.66412,-0.48092,-0.29008
92686,131,0,0,0,131,0,-0.03353,0.06706,9.95610,-0.76336,-0.37405,-0.29771
92807,131,0,0,0,131,0,-0.02635,0.01677,9.95131,-0.65649,-0.33588,-0.39695
92927,131,0,0,0,131,0,-0.05748,0.00240,9.95370,-0.69466,-0.29008,-0.12214
93048,131,0,0,0,131,0,-0.02395,0.03593,9.96568,-0.67176,-0.46565,-0.38168
93168,131,0,0,0,131,0,-0.05748,0.04311,9.95370,-0.77099,-0.39695,-0.33588
93289,131,0,0,0,131,0,-0.09820,-0.00479,9.98005,-0.77863,-0.38931,-0.35115
93409,131,0,0,0,131,0,-0.04551,0.03593,9.97047,-0.72519,-0.35878,-0.23664
93530,131,0,0,0,131,0,-0.04072,0.02874,9.97047,-0.69466,-0.62595,-0.32824
93650,131,0,0,0,131,0,-0.05988,-0.00719,9.97286,-0.56489,-0.25191,-0.25954
93771,131,0,0,0,131,0,-0.04790,0.03593,9.97047,-0.72519,-0.25954,-0.12977
93892,131,0,0,0,131,0,-0.03593,0.04072,9.96089,-0.82443,-0.36641,-0.23664
94012,131,0,0,0,131,0,-0.04551,0.00000,9.97526,-0.54962,-0.28244,-0.25954
94133,131,0,0,0,131,0,-0.03353,0.04551,9.96328,-0.64122,-0.50382,-0.32824
94253,131,0,0,0,131,0,-0.00479,0.06227,9.93454,-0.67176,-0.19847,-0.22137
94374,131,0,0,0,131,0,-0.06946,0.02395,9.97765,-0.67939,-0.35115,-0.26718
94494,131,0,0,0,131,0,-0.08383,0.02156,9.96328,-0.59542,-0.41221,-0.28244
94615,131,0,0,0,131,0,-0.04790,0.03353,9.95849,-0.67939,-0.36641,-0.22137
94735,131,0,0,0,131,0,-0.05748,0.02874,9.97286,-0.74809,-0.35878,-0.30534
94856,131,0,0,0,131,0,-0.03353,0.03114,9.96807,-0.64122,-0.26718,-0.31298
94976,131,0,0,0,131,0,-0.03353,0.02395,9.95131,-0.73282,-0.41985,-0.32824
95097,131,0,0,0,131,0,-0.04072,0.00958,9.97765,-0.67176,-0.41985,-0.37405
95218,131,0,0,0,131,0,-0.06706,0.06467,9.94173,-0.58779,-0.33588,-0.28244
95338,131,0,0,0,131,0,-0.06227,0.02635,9.96807,-0.87786,-0.20611,-0.38168
95459,131,0,0,0,131,0,-0.04790,0.03593,9.96089,-0.70992,-0.41985,-0.42748
95579,131,0,0,0,131,0,-0.04551,0.02395,9.97526,-0.82443,-0.33588,-0.32061
95700,131,0,0,0,131,0,-0.01916,-0.00719,9.99202,-0.59542,-0.32061,-0.35115
95820,131,0,0,0,131,0,-0.02874,0.01677,9.97047,-0.80153,-0.51145,-0.38931
95941,131,0,0,0,131,0,-0.06227,0.01677,9.95370,-0.67939,-0.32824,-0.38168
96061,131,0,0,0,131,0,-0.02874,0.04551,9.95610,-0.64885,-0.22901,-0.22901
96182,131,0,0,0,131,0,-0.05030,0.05030,9.97286,-0.74046,-0.41221,-0.32061
96302,131,0,0,0,131,0,-0.03593,0.04072,9.98005,-0.67176,-0.21374,-0.29008
96423,131,0,0,0,131,0,-0.05269,0.05030,9.93694,-0.75573,-0.35115,-0.33588
96543,131,0,0,0,131,0,-0.06706,0.02156,9.98963,-0.70992,-0.37405,-0.39695
96664,131,0,0,0,131,0,-0.03593,0.01916,9.99442,-0.70992,-0.36641,-0.39695
96785,131,0,0,0,131,0,-0.04072,0.00000,9.96807,-0.58015,-0.27481,-0.33588
96905,131,0,0,0,131,0,-0.05748,0.02874,9.98244,-0.76336,-0.32061,-0.45038
97026,131,0,0,0,131,0,-0.05269,0.03353,9.95131,-0.71756,-0.35115,-0.42748
97146,131,0,0,0,131,0,-0.05269,0.00000,9.93933,-0.68702,-0.36641,-0.30534
97267,131,0,0,0,131,0,-0.06946,0.03353,9.98484,-0.77099,-0.46565,-0.37405
97387,131,0,0,0,131,0,-0.04311,0.02156,9.98244,-0.74809,-0.44275,-0.29008
97508,131,0,0,0,131,0,-0.03593,-0.00240,9.98244,-0.78626,-0.45038,-0.30534
97628,131,0,0,0,131,0,-0.05988,0.02874,9.95370,-0.64122,-0.23664,-0.29771
97749,131,0,0,0,131,0,-0.05269,0.03593,9.95849,-0.66412,-0.27481,-0.28244
97869,131,0,0,0,131,0,-0.05988,0.05269,9.96328,-0.68702,-0.34351,-0.35878
97990,131,0,0,0,131,0,-0.04790,0.02874,9.97765,-0.59542,-0.42748,-0.28244
98110,131,0,0,0,131,0,-0.05030,0.04551,9.97526,-0.67939,-0.37405,-0.25191
98231,131,0,0,0,131,0,-0.06946,0.01916,9.96568,-0.76336,-0.40458,-0.29008
98352,131,0,0,0,131,0,-0.04072,0.04551,9.94412,-0.56489,-0.29771,-0.24427
98472,131,0,0,0,131,0,-0.05269,0.02635,9.96089,-0.69466,-0.47328,-0.26718
98593,131,0,0,0,131,0,-0.06227,0.05030,9.98723,-0.73282,-0.38931,-0.33588
98713,131,0,0,0,131,0,-0.04311,0.03353,9.95131,-0.69466,-0.35878,-0.31298
98834,131,0,0,0,131,0,-0.06467,0.04311,9.97765,-0.70229,-0.31298,-0.36641
98954,131,0,0,0,131,0,-0.03353,0.00000,9.96328,-0.62595,-0.36641,-0.32824
99075,131,0,0,0,131,0,-0.05748,0.04551,9.94891,-0.79389,-0.41985,-0.28244
99195,131,0,0,0,131,0,-0.05509,-0.00719,9.98723,-0.76336,-0.19847,-0.40458
99316,131,0,0,0,131,0,-0.02395,0.03832,9.97765,-0.66412,-0.46565,-0.29771
99436,131,0,0,0,131,0,-0.06706,0.07664,9.96328,-0.66412,-0.35115,-0.37405
99557,131,0,0,0,131,0,-0.05269,0.03353,9.96807,-0.60305,-0.45038,-0.35878
99678,131,0,0,0,131,0,-0.04072,0.02635,9.95849,-0.67176,-0.25954,-0.21374
99798,131,0,0,0,131,0,-0.06467,0.05269,9.96568,-0.71756,-0.22901,-0.38931
99919,131,0,0,0,131,0,-0.05509,0.05030,9.97526,-0.76336,-0.48855,-0.25954
100039,131,0,0,0,131,0,-0.05988,0.05269,9.96568,-0.70992,-0.41221,-0.22137
100160,131,0,0,0,131,0,-0.04311,0.03353,9.94173,-0.67939,-0.32061,-0.28244
100280,131,0,0,0,131,0,-0.03593,0.06227,9.93454,-0.74046,-0.37405,-0.44275
100401,131,0,0,0,131,0,-0.05988,0.03353,9.95849,-0.77099,-0.28244,-0.39695
100521,131,0,0,0,131,0,-0.02395,0.05269,9.98005,-0.76336,-0.25191,-0.35115
100642,131,0,0,0,131,0,-0.03832,0.01916,9.98005,-0.67939,-0.35878,-0.29771
100762,131,0,0,0,131,0,-0.03593,0.02635,9.97765,-0.64122,-0.26718,-0.29771
100883,131,0,0,0,131,0,-0.04311,0.05030,9.98723,-0.74809,-0.35878,-0.33588
101003,131,0,0,0,131,0,-0.00719,0.03114,9.95131,-0.60305,-0.40458,-0.35878
101124,131,0,0,0,131,0,-0.04072,0.02395,9.96568,-0.77099,-0.36641,-0.25954
101245,131,0,0,0,131,0,-0.04311,0.02635,9.97526,-0.69466,-0.36641,-0.36641
101365,131,0,0,0,131,0,-0.04551,0.03593,9.97765,-0.55725,-0.33588,-0.41221
101486,131,0,0,0,131,0,-0.05509,0.02156,9.96807,-0.60305,-0.45038,-0.35115
101606,131,0,0,0,131,0,-0.04790,0.02395,9.96807,-0.66412,-0.44275,-0.30534
101727,131,0,0,0,131,0,-0.06946,0.01916,9.97526,-0.77099,-0.33588,-0.27481
101847,131,0,0,0,131,0,-0.05988,0.03593,9.95610,-0.62595,-0.36641,-0.34351
101968,131,0,0,0,131,0,-0.03353,0.04790,9.96089,-0.58015,-0.33588,-0.35878
102088,131,0,0,0,131,0,-0.04551,0.03832,9.95131,-0.72519,-0.25191,-0.29771
102209,131,0,0,0,131,0,-0.03593,0.04311,9.96568,-0.62595,-0.44275,-0.28244
102329,131,0,0,0,131,0,-0.04311,0.05988,9.96807,-0.73282,-0.41985,-0.35878
102450,131,0,0,0,131,0,-0.05030,0.05030,9.99681,-0.64885,-0.38931,-0.31298
102570,131,0,0,0,131,0,-0.04551,0.04072,9.96089,-0.77863,-0.32061,-0.32061
102691,131,0,0,0,131,0,-0.03114,0.03832,9.98963,-0.64122,-0.46565,-0.20611
102812,131,0,0,0,131,0,-0.03593,0.01916,9.96328,-0.67939,-0.30534,-0.32824
102932,131,0,0,0,131,0,-0.04551,0.03832,9.96089,-0.61069,-0.37405,-0.22901
