Timestamp,Throttle,Pitch,Yaw,Roll,KillSwitch,Emergency,Ax_ms2,Ay_ms2,Az_ms2,Gx_dps,Gy_dps,Gz_dps
# Flight Data Log - Single Flight Mode
# Generated by Starship Hand Controller
# Timestamp: milliseconds since loop start (flight time)
# Control values: 0-255 (127=center)
# Emergency: 1=active, 0=normal
# File overwrites on each restart
# ========================
2433,,,,,,,, # System startup - Hand Controller initialized
16893,,,,,,,, # Flight started - Loop timestamp zero point set
66105,131,128,131,131,131,0,0.05269,0.02635,10.01118,-0.67939,-0.16794,-0.32061
66226,131,128,131,131,131,0,0.04311,0.00000,9.99202,-0.73282,-0.24427,-0.40458
66346,131,128,131,131,131,0,0.02874,0.00958,9.98484,-0.60305,-0.15267,-0.27481
66467,131,128,131,131,131,0,0.05509,0.01198,10.01358,-0.70229,-0.31298,-0.35878
66587,131,128,131,131,131,0,0.02395,-0.02635,9.99202,-0.80153,-0.03817,-0.38168
66708,131,128,131,131,131,0,0.01916,0.02156,10.01597,-0.73282,-0.22901,-0.32824
66829,131,128,131,131,131,0,0.04072,-0.00719,10.01358,-0.90840,-0.16794,-0.43511
66949,131,128,131,131,131,0,0.02874,0.01437,10.02076,-0.61832,-0.10687,-0.39695
67070,131,128,131,131,131,0,0.03832,-0.03114,9.99921,-0.75573,-0.09924,-0.40458
67190,131,128,131,131,131,0,0.03593,-0.00240,9.98005,-0.72519,-0.19847,-0.32061
67311,131,128,131,131,131,0,0.03114,0.00719,9.98244,-0.77863,0.04580,-0.39695
67431,131,128,131,131,131,0,0.01677,0.01198,10.00400,-0.77099,-0.18321,-0.44275
67552,131,128,131,131,131,0,0.03114,-0.04072,10.01118,-0.69466,-0.10687,-0.31298
67672,131,128,131,131,131,0,0.03593,-0.01198,10.02795,-0.66412,-0.30534,-0.41221
67793,131,128,131,131,131,0,0.02874,0.00719,9.99202,-0.60305,-0.18321,-0.42748
67913,131,128,131,131,131,0,0.05269,-0.00479,10.00160,-0.70992,-0.25191,-0.28244
68034,131,128,131,131,131,0,0.04790,0.00958,10.01358,-0.80916,-0.17557,-0.29771
68154,131,128,131,131,131,0,0.03832,0.01437,10.00160,-0.67176,-0.07634,-0.35878
68275,131,128,131,131,131,0,0.03353,0.00240,10.00639,-0.70229,-0.19084,-0.35878
68396,131,128,131,131,131,0,0.04072,0.00240,10.00160,-0.71756,-0.11450,-0.22901
68516,131,128,131,131,131,0,0.04790,0.00958,9.99442,-0.60305,-0.03053,-0.29008
68637,131,128,131,131,131,0,0.01677,-0.01198,10.00879,-0.58015,-0.10687,-0.28244
68757,131,128,131,131,131,0,-0.00240,0.01916,9.99442,-0.67939,-0.10687,-0.35878
68878,131,128,131,131,131,0,0.04311,-0.00719,9.99921,-0.56489,-0.15267,-0.45038
68998,131,128,131,131,131,0,0.04311,0.01916,10.00639,-0.70992,-0.12977,-0.38168
69119,131,128,131,131,131,0,0.04072,-0.00479,9.98723,-0.71756,-0.22901,-0.41221
69239,131,128,131,131,131,0,-0.00240,0.00958,10.01837,-0.56489,-0.14504,-0.24427
69360,131,128,131,131,131,0,0.05030,-0.01437,9.99681,-0.75573,-0.09924,-0.31298
69480,131,128,131,131,131,0,0.04551,0.00958,9.99921,-0.85496,-0.06107,-0.33588
69601,131,128,131,131,131,0,0.03832,-0.01677,9.99681,-0.67176,-0.07634,-0.44275
69721,131,128,131,131,131,0,0.05988,-0.02635,10.00160,-0.66412,-0.10687,-0.16794
69842,131,128,131,131,131,0,0.05988,0.01198,10.02316,-0.68702,-0.18321,-0.30534
69963,131,128,131,131,131,0,0.03593,0.00000,10.01358,-0.78626,-0.32824,-0.28244
70083,131,128,131,131,131,0,0.01916,0.01198,10.00639,-0.71756,-0.16031,-0.20611
70204,131,128,131,131,131,0,0.04790,0.01437,9.98484,-0.63359,-0.27481,-0.27481
70324,131,128,131,131,131,0,0.04072,0.00479,10.00879,-0.64122,-0.15267,-0.32824
70445,131,128,131,131,131,0,0.00000,0.00000,9.99921,-0.79389,-0.09160,-0.35115
70565,131,128,131,131,131,0,0.04790,-0.02156,10.02076,-0.67176,-0.15267,-0.38931
70686,131,128,131,131,131,0,0.04072,-0.00719,10.01358,-0.66412,-0.16794,-0.38168
70806,131,128,131,131,131,0,0.05030,-0.00240,10.01358,-0.80916,-0.14504,-0.21374
70927,131,128,131,131,131,0,0.03593,-0.02874,9.99681,-0.62595,-0.14504,-0.27481
71047,131,128,131,131,131,0,0.04072,-0.01677,10.00160,-0.67939,-0.25191,-0.24427
71168,131,128,131,131,131,0,0.03593,-0.00719,10.02795,-0.69466,-0.16031,-0.43511
71289,131,128,131,131,131,0,0.05748,-0.02156,10.00160,-0.77099,-0.13740,-0.24427
71409,131,128,131,131,131,0,0.04072,0.00958,10.00400,-0.70229,-0.03053,-0.38168
71530,131,128,131,131,131,0,0.05269,0.00958,10.01358,-0.75573,-0.06870,-0.39695
71650,131,128,131,131,131,0,0.05030,0.02395,10.00639,-0.70992,-0.19847,-0.47328
71771,131,128,131,131,131,0,0.07664,0.00719,10.01358,-0.70992,-0.07634,-0.34351
71891,131,128,131,131,131,0,0.07185,0.00240,10.00639,-0.82443,-0.13740,-0.32061
72012,131,128,131,131,131,0,0.03353,-0.00240,10.00879,-0.60305,0.09160,-0.29008
72132,131,128,131,131,131,0,0.04072,-0.00719,10.00160,-0.79389,-0.03817,-0.20611
72253,131,128,131,131,131,0,0.04311,0.00958,10.00160,-0.80916,-0.09924,-0.16031
72373,131,128,131,131,131,0,0.02874,-0.00240,10.01837,-0.74046,-0.22137,-0.45038
72494,131,128,131,131,131,0,0.03593,-0.00719,10.00639,-0.62595,-0.06870,-0.32824
72614,131,128,131,131,131,0,0.03114,0.00000,9.99202,-0.64885,-0.07634,-0.29771
72735,131,128,131,131,131,0,0.04311,0.01437,9.98723,-0.77863,-0.11450,-0.33588
72856,131,128,131,131,131,0,0.04790,-0.01916,10.00160,-0.73282,-0.19084,-0.24427
72976,131,128,131,131,131,0,0.05509,-0.00958,10.00400,-0.75573,-0.09160,-0.23664
73097,131,128,131,131,131,0,0.02395,0.00240,9.99681,-0.77863,-0.09924,-0.41985
73217,131,128,131,131,131,0,0.05269,0.01198,10.01118,-0.54962,-0.18321,-0.29771
73338,131,128,131,131,131,0,0.03353,0.00719,9.99921,-0.61832,-0.21374,-0.32824
73458,131,128,131,131,131,0,0.03593,-0.00240,9.98244,-0.62595,-0.06870,-0.37405
73579,131,128,131,131,131,0,0.04072,0.01437,9.99202,-0.68702,-0.26718,-0.26718
73699,131,128,131,131,131,0,0.03832,-0.00240,9.99681,-0.70229,-0.23664,-0.41985
73820,131,128,131,131,131,0,0.04790,0.00719,9.97765,-0.57252,-0.24427,-0.36641
73940,131,128,131,131,131,0,0.04551,0.01437,9.97526,-0.69466,-0.20611,-0.37405
74061,131,128,131,131,131,0,0.04072,0.00240,10.01358,-0.67939,-0.13740,-0.20611
74181,131,128,131,131,131,0,0.01677,0.00958,10.01118,-0.61069,0.01527,-0.41985
74302,131,128,131,131,131,0,0.03832,-0.00719,10.00400,-0.70229,-0.25954,-0.31298
74423,131,128,131,131,131,0,0.05748,0.02635,10.01358,-0.70992,-0.11450,-0.51145
74543,131,128,131,131,131,0,0.06467,0.00240,10.02076,-0.64122,-0.10687,-0.25954
74664,131,128,131,131,131,0,0.00719,-0.00719,9.99202,-0.64885,-0.25191,-0.11450
74784,131,128,131,131,131,0,0.07904,0.00000,10.01118,-0.64122,-0.07634,-0.23664
74905,131,128,131,131,131,0,0.03353,0.00240,9.99921,-0.61069,-0.11450,-0.29771
75025,131,128,131,131,131,0,0.03832,0.00240,10.01118,-0.87023,-0.22901,-0.43511
75146,131,128,131,131,131,0,0.06467,-0.04311,9.99442,-0.77099,-0.13740,-0.45038
75266,131,128,131,131,131,0,0.03353,-0.00719,10.01118,-0.70229,-0.12214,-0.32061
75387,131,128,131,131,131,0,0.01916,-0.03832,9.99442,-0.77099,-0.19847,-0.37405
75507,131,128,131,131,131,0,-0.00958,-0.01677,10.00160,-0.72519,-0.22901,-0.22901
75628,131,128,131,131,131,0,0.05269,0.02395,9.99202,-0.90840,-0.25191,-0.45802
75748,131,128,131,131,131,0,0.03114,0.01198,9.98484,-0.72519,-0.12214,-0.30534
75869,131,128,131,131,131,0,0.01198,-0.03353,10.00879,-0.65649,-0.06107,-0.38931
75990,131,128,131,131,131,0,0.02156,0.00958,9.98484,-0.60305,-0.16031,-0.40458
76110,131,128,131,131,131,0,0.03593,0.01916,10.00400,-0.69466,0.02290,-0.29008
76231,131,128,131,131,131,0,0.03832,-0.01437,10.03513,-0.65649,-0.07634,-0.32824
76351,131,128,131,131,131,0,0.03832,0.00719,9.99202,-0.73282,-0.12214,-0.36641
76472,131,128,131,131,131,0,0.03832,0.02395,9.99202,-0.67939,-0.18321,-0.39695
76592,131,128,131,131,131,0,0.05030,0.00958,9.98244,-0.69466,-0.09924,-0.29008
76713,131,128,131,131,131,0,0.01677,-0.01677,9.99921,-0.77863,-0.15267,-0.38168
76833,131,128,131,131,131,0,0.03593,0.01198,10.01597,-0.67939,-0.12977,-0.34351
76954,131,128,131,131,131,0,0.04551,0.00719,9.99921,-0.75573,-0.35115,-0.32061
77074,131,128,131,131,131,0,0.05509,0.00000,9.98723,-0.52672,-0.12214,-0.20611
77195,131,128,131,131,131,0,0.03353,-0.01437,9.99202,-0.77863,-0.24427,-0.33588
77316,131,128,131,131,131,0,0.03353,0.01198,9.99681,-0.71756,-0.29008,-0.37405
77436,131,128,131,131,131,0,0.02156,-0.01198,9.99442,-0.73282,-0.22901,-0.37405
77557,131,128,131,131,131,0,0.03114,0.00479,10.02555,-0.77863,-0.22137,-0.21374
77677,131,128,131,131,131,0,0.02635,0.00000,10.02795,-0.66412,-0.02290,-0.37405
77798,131,128,131,131,131,0,0.03353,0.00719,9.99921,-0.75573,-0.12214,-0.36641
77918,131,128,131,131,131,0,0.03593,-0.00240,10.03034,-0.68702,-0.00763,-0.25191
78039,131,128,131,131,131,0,0.03593,0.02156,9.98723,-0.77099,-0.12977,-0.19084
78159,131,128,131,131,131,0,0.02635,-0.00958,10.00160,-0.77863,-0.22137,-0.25954
78280,131,128,131,131,131,0,0.02395,0.00479,10.02076,-0.76336,-0.19084,-0.32061
78400,131,128,131,131,131,0,0.02156,0.00958,10.02076,-0.63359,-0.13740,-0.35115
78521,131,128,131,131,131,0,0.01916,-0.00958,9.99202,-0.68702,-0.09924,-0.29771
78641,131,128,131,131,131,0,0.03593,0.00240,9.98723,-0.67176,-0.24427,-0.25954
78762,131,128,131,131,131,0,0.01916,-0.00479,10.00400,-0.73282,-0.14504,-0.36641
78883,131,128,131,131,131,0,0.04551,0.00479,10.00639,-0.66412,-0.22137,-0.28244
79003,131,128,131,131,131,0,0.05030,0.01916,9.99202,-0.82443,-0.16794,-0.36641
79124,131,128,131,131,131,0,0.03593,0.02635,9.99442,-0.87786,-0.06107,-0.42748
79244,131,128,131,131,131,0,0.07185,0.01437,10.01597,-0.75573,-0.25954,-0.34351
79365,131,128,131,131,131,0,0.04551,0.01437,9.98005,-0.64885,-0.06107,-0.39695
79485,131,128,131,131,131,0,0.04311,-0.01677,10.02076,-0.64885,-0.14504,-0.41985
79606,131,128,131,131,131,0,0.00000,-0.00479,9.98723,-0.74809,-0.16794,-0.23664
79726,131,128,131,131,131,0,0.04311,0.00958,9.99681,-0.74809,-0.16794,-0.38168
79847,131,128,131,131,131,0,0.02635,-0.00719,10.00879,-0.65649,0.08397,-0.24427
79967,131,128,131,131,131,0,0.04790,0.00719,9.99442,-0.60305,-0.03817,-0.25191
80088,131,128,131,131,131,0,0.06227,-0.02635,9.99681,-0.69466,-0.17557,-0.27481
80208,131,128,131,131,131,0,0.05988,-0.02874,10.00400,-0.75573,-0.25191,-0.31298
80329,131,128,131,131,131,0,0.06467,0.02156,10.01837,-0.67939,-0.21374,-0.44275
80450,131,128,131,131,131,0,0.03114,-0.00479,10.01358,-0.64122,-0.00763,-0.30534
80570,131,128,131,131,131,0,0.03832,-0.00240,9.99921,-0.63359,-0.19084,-0.24427
80691,131,128,131,131,131,0,0.06227,0.00240,10.00639,-0.66412,-0.00763,-0.32824
80811,131,128,131,131,131,0,0.05988,-0.00958,10.00160,-0.77863,-0.25954,-0.37405
80932,131,128,131,131,131,0,0.05269,-0.00479,10.00400,-0.70992,-0.09924,-0.31298
81052,131,128,131,131,131,0,0.06706,-0.01437,10.01118,-0.74046,-0.07634,-0.32824
81173,131,128,131,131,131,0,0.02635,0.04072,9.99921,-0.83206,-0.28244,-0.31298
81293,131,128,131,131,131,0,0.04551,0.02395,10.02316,-0.79389,-0.11450,-0.40458
81414,131,128,131,131,131,0,0.01677,0.00958,9.99202,-0.75573,-0.05344,-0.22901
81534,131,128,131,131,131,0,0.04551,0.03832,9.99681,-0.73282,-0.25191,-0.25191
81655,131,128,131,131,131,0,0.03593,0.00000,10.00400,-0.74046,-0.05344,-0.32824
81775,131,128,131,131,131,0,0.02635,0.00719,10.00400,-0.68702,0.07634,-0.37405
81896,131,128,131,131,131,0,0.05748,0.02395,9.99921,-0.59542,-0.13740,-0.23664
82017,131,128,131,131,131,0,0.02635,-0.00719,10.00879,-0.55725,-0.16031,-0.32824
82137,131,128,131,131,131,0,0.01198,-0.02156,10.00639,-0.70992,-0.12214,-0.45038
82258,131,128,131,131,131,0,0.05509,0.02156,10.00160,-0.84733,-0.20611,-0.40458
82378,131,128,131,131,131,0,0.06227,0.01198,10.01118,-0.69466,-0.12214,-0.27481
82499,131,128,131,131,131,0,0.04551,0.01677,9.99681,-0.71756,-0.08397,-0.22901
82619,131,128,131,131,131,0,0.04311,-0.00958,9.98484,-0.79389,-0.19847,-0.35115
82740,131,128,131,131,131,0,0.03832,-0.02156,9.99921,-0.64885,-0.19084,-0.33588
82860,131,128,131,131,131,0,0.00479,0.01198,9.99202,-0.74046,-0.16794,-0.26718
82981,131,128,131,131,131,0,0.06227,-0.00958,9.99921,-0.64122,-0.20611,-0.29008
83101,131,128,131,131,131,0,0.01677,-0.00479,9.99921,-0.84733,-0.07634,-0.42748
83222,131,128,131,131,131,0,0.04551,-0.00958,10.01118,-0.80153,-0.09160,-0.33588
83343,131,128,131,131,131,0,0.05988,-0.02874,10.00160,-0.75573,-0.23664,-0.18321
83463,131,128,131,131,131,0,0.04311,0.03114,9.98723,-0.81679,-0.10687,-0.34351
83584,131,128,131,131,131,0,0.03353,-0.00240,9.99442,-0.61069,-0.17557,-0.29008
83704,131,128,131,131,131,0,0.02395,0.00000,10.00400,-0.71756,-0.12977,-0.31298
83825,131,128,131,131,131,0,0.03832,-0.01437,9.98005,-0.68702,-0.16031,-0.17557
83945,131,128,131,131,131,0,0.03832,0.02395,10.01358,-0.80153,-0.22901,-0.30534
84066,131,128,131,131,131,0,0.03353,0.01437,10.01358,-0.57252,-0.14504,-0.35878
84186,131,128,131,131,131,0,0.04072,0.01677,10.01597,-0.64885,-0.18321,-0.41221
84307,131,128,131,131,131,0,0.06227,0.01437,10.00400,-0.80916,-0.05344,-0.48092
84427,131,128,131,131,131,0,0.03593,-0.03114,10.01118,-0.67176,-0.06870,-0.32061
84548,131,128,131,131,131,0,0.05269,0.01198,10.00879,-0.73282,-0.03817,-0.40458
84668,131,128,131,131,131,0,0.01916,0.01437,10.00160,-0.80153,-0.17557,-0.34351
84789,131,128,131,131,131,0,0.05030,0.00000,9.97526,-0.79389,-0.07634,-0.29008
84910,131,128,131,131,131,0,0.06227,0.00240,10.01118,-0.54962,-0.09160,-0.33588
85030,131,128,131,131,131,0,0.04790,0.01198,10.00639,-0.70992,-0.22137,-0.33588
85151,131,128,131,131,131,0,0.03353,0.01437,9.99921,-0.57252,-0.06107,-0.45802
85271,131,128,131,131,131,0,0.05988,-0.01437,9.99202,-0.66412,-0.17557,-0.29008
85392,131,128,131,131,131,0,0.02635,0.02874,9.97765,-0.69466,-0.12214,-0.32824
85512,131,128,131,131,131,0,0.05748,-0.00719,9.99442,-0.70229,-0.27481,-0.29771
85633,131,128,131,131,131,0,0.04790,0.00479,9.99681,-0.71756,-0.11450,-0.32824
85753,131,128,131,131,131,0,0.02874,0.02156,10.01358,-0.69466,-0.29008,-0.50382
85874,131,128,131,131,131,0,0.05509,0.00240,10.01118,-0.62595,-0.09924,-0.43511
85994,131,128,131,131,131,0,0.02874,-0.03114,9.99681,-0.61069,-0.15267,-0.33588
86115,131,128,131,131,131,0,0.01198,-0.02635,9.99681,-0.80916,-0.07634,-0.38168
86235,131,128,131,131,131,0,0.03593,-0.00958,10.02795,-0.80153,-0.16031,-0.31298
86356,131,128,131,131,131,0,0.02635,0.00000,9.99681,-0.62595,-0.28244,-0.33588
86477,131,128,131,131,131,0,0.05269,-0.00240,10.01597,-0.61069,-0.11450,-0.32061
86597,131,128,131,131,131,0,0.06227,0.00240,10.02316,-0.76336,-0.19847,-0.31298
86718,131,128,131,131,131,0,0.02395,0.00479,9.99681,-0.70229,-0.15267,-0.38931
86838,131,128,131,131,131,0,0.04790,0.00479,9.98005,-0.77099,-0.13740,-0.42748
86959,131,128,131,131,131,0,0.05988,0.02635,10.02076,-0.67176,-0.13740,-0.28244
87079,131,128,131,131,131,0,0.01198,-0.02874,9.97765,-0.72519,-0.20611,-0.35115
87200,131,128,131,131,131,0,0.00240,-0.00719,10.01118,-0.90076,-0.15267,-0.27481
87320,131,128,131,131,131,0,0.02635,0.02156,10.00160,-0.57252,-0.21374,-0.37405
87441,131,128,131,131,131,0,0.04311,-0.00479,10.01358,-0.55725,-0.17557,-0.38931
87561,131,128,131,131,131,0,0.02874,0.00958,10.01597,-0.71756,-0.19084,-0.34351
87682,131,128,131,131,131,0,0.05509,0.00240,10.00160,-0.70992,-0.06870,-0.37405
87803,131,128,131,131,131,0,0.04311,-0.00479,10.00400,-0.74809,-0.20611,-0.30534
87923,131,128,131,131,131,0,0.05030,0.04072,10.01597,-0.83969,-0.12977,-0.35878
88044,131,128,131,131,131,0,0.02874,0.02156,9.97526,-0.67176,-0.19847,-0.29771
88164,131,128,131,131,131,0,0.05988,0.01198,10.00639,-0.83206,-0.09924,-0.26718
88285,131,128,131,131,131,0,0.02395,-0.01437,10.00400,-0.70992,-0.16794,-0.31298
88405,131,128,131,131,131,0,0.03353,0.00240,10.01118,-0.73282,-0.19847,-0.35878
88526,131,128,131,131,131,0,0.02156,0.00719,10.01118,-0.65649,-0.20611,-0.40458
88646,131,128,131,131,131,0,0.04072,0.01677,9.98963,-0.72519,-0.24427,-0.32061
88767,131,128,131,131,131,0,0.02395,0.03114,9.99921,-0.64122,-0.09160,-0.29008
88887,131,128,131,131,131,0,0.04551,-0.00719,10.00879,-0.72519,-0.10687,-0.38931
89008,131,128,131,131,131,0,0.02635,0.01198,10.00639,-0.72519,-0.18321,-0.30534
89128,131,128,131,131,131,0,0.03114,-0.01198,10.01118,-0.73282,-0.17557,-0.24427
89249,131,128,131,131,131,0,0.04072,0.02395,10.01118,-0.70229,-0.03053,-0.28244
89370,131,128,131,131,131,0,0.02156,0.01198,10.01837,-0.77099,-0.26718,-0.31298
89490,131,128,131,131,131,0,0.04551,-0.02874,10.00639,-0.80153,-0.22137,-0.48855
89611,131,128,131,131,131,0,0.02874,0.01198,9.98484,-0.77099,-0.05344,-0.33588
89731,131,128,131,131,131,0,0.01437,0.02874,9.97286,-0.67176,-0.14504,-0.18321
89852,131,128,131,131,131,0,0.04790,-0.02635,10.01597,-0.81679,-0.08397,-0.38168
89972,131,128,131,131,131,0,0.07185,-0.00240,9.99202,-0.51145,-0.20611,-0.33588
90093,131,128,131,131,131,0,0.01198,0.00000,10.00400,-0.72519,-0.19847,-0.28244
90213,131,128,131,131,131,0,0.03832,-0.00479,10.00160,-0.74809,-0.26718,-0.32061
90334,131,128,131,131,131,0,0.03832,0.00000,9.99442,-0.71756,-0.13740,-0.35115
90454,131,128,131,131,131,0,0.00479,-0.00479,9.96568,-0.77863,-0.08397,-0.38168
90575,131,128,131,131,131,0,0.03114,0.00240,10.01118,-0.79389,-0.06870,-0.41985
90695,131,128,131,131,131,0,0.04551,0.00240,9.96089,-0.77863,-0.22901,-0.37405
90816,131,128,131,131,131,0,0.03593,0.00479,10.00879,-0.54962,-0.04580,-0.40458
90937,131,128,131,131,131,0,0.04551,-0.03114,10.01118,-0.62595,-0.18321,-0.35115
91057,131,128,131,131,131,0,0.02635,-0.00479,10.02076,-0.70992,-0.11450,-0.41985
91178,131,128,131,131,131,0,0.05988,0.00958,9.98963,-0.68702,-0.14504,-0.36641
91298,131,128,131,131,131,0,0.04072,-0.01916,10.01118,-0.74809,-0.16794,-0.32061
91419,131,128,131,131,131,0,0.02156,0.01198,10.00160,-0.56489,-0.15267,-0.25954
91539,131,128,131,131,131,0,0.03114,-0.01437,10.01118,-0.70229,-0.03817,-0.35878
91660,131,128,131,131,131,0,0.05509,0.00958,9.99681,-0.61069,-0.33588,-0.33588
91780,131,128,131,131,131,0,0.03353,0.00000,10.00160,-0.67939,-0.12214,-0.38168
91901,131,128,131,131,131,0,0.05748,0.03114,9.96568,-0.68702,-0.20611,-0.35115
92021,131,128,131,131,131,0,0.03114,-0.00719,9.99442,-0.74809,-0.18321,-0.35878
92142,131,128,131,131,131,0,0.02156,0.00719,10.00160,-0.71756,-0.28244,-0.36641
92262,131,128,131,131,131,0,0.03593,0.03114,10.00160,-0.72519,-0.22901,-0.43511
92383,131,128,131,131,131,0,0.02395,-0.00240,10.00639,-0.80916,-0.16031,-0.39695
92504,131,128,131,131,131,0,0.04072,0.02156,9.99921,-0.67939,-0.14504,-0.26718
92624,131,128,131,131,131,0,0.06946,0.01677,10.00400,-0.63359,-0.13740,-0.43511
92745,131,128,131,131,131,0,0.04551,0.00479,9.99921,-0.87786,-0.26718,-0.26718
92865,131,128,131,131,131,0,0.03832,0.00240,10.01837,-0.65649,-0.09160,-0.31298
92986,131,128,131,131,131,0,0.03593,-0.00719,10.00400,-0.76336,-0.07634,-0.25191
93106,131,128,131,131,131,0,0.02635,-0.03593,9.99681,-0.71756,0.02290,-0.29008
93227,131,128,131,131,131,0,0.02874,0.02635,10.01118,-0.68702,-0.22137,-0.35115
93347,131,128,131,131,131,0,0.02635,0.02156,10.00639,-0.70229,-0.12214,-0.31298
93468,131,128,131,131,131,0,0.04790,-0.00958,10.00400,-0.66412,-0.12214,-0.35878
93588,131,128,131,131,131,0,0.03832,-0.02156,9.99921,-0.82443,-0.14504,-0.32061
93709,131,128,131,131,131,0,0.03832,-0.01677,9.99681,-0.73282,-0.12214,-0.17557
93830,131,128,131,131,131,0,0.03353,0.00958,9.99921,-0.64885,-0.14504,-0.37405
93950,131,128,131,131,131,0,0.01916,0.00240,10.02316,-0.76336,0.04580,-0.25191
94071,131,128,131,131,131,0,0.01916,-0.00240,10.02316,-0.66412,-0.17557,-0.31298
94191,131,128,131,131,131,0,0.05269,-0.00719,9.99442,-0.77099,-0.04580,-0.37405
94312,131,128,131,131,131,0,0.01437,0.02156,9.98723,-0.70229,-0.22137,-0.16031
94432,131,128,131,131,131,0,0.04311,0.00479,9.98723,-0.74809,-0.23664,-0.34351
94553,131,128,131,131,131,0,0.04790,0.01198,9.99202,-0.63359,-0.22137,-0.38931
94673,131,128,131,131,131,0,0.03114,-0.00719,10.01358,-0.60305,-0.23664,-0.37405
94794,131,128,131,131,131,0,0.05748,0.03114,10.00400,-0.63359,-0.22901,-0.32824
94914,131,128,131,131,131,0,0.02156,-0.00719,9.98244,-0.83969,-0.09924,-0.25191
95035,131,128,131,131,131,0,0.05988,0.00719,10.01118,-0.74809,-0.11450,-0.33588
95155,131,128,131,131,131,0,0.03114,-0.03114,9.98963,-0.80916,-0.23664,-0.25954
95276,131,128,131,131,131,0,0.05509,0.04790,10.00160,-0.61832,-0.13740,-0.32824
95397,131,128,131,131,131,0,0.04551,-0.03353,10.00879,-0.74046,-0.15267,-0.25954
95517,131,128,131,131,131,0,0.02395,-0.00240,10.00639,-0.78626,-0.18321,-0.33588
95638,131,128,131,131,131,0,0.02874,0.01437,9.99921,-0.74046,-0.06870,-0.34351
95758,131,128,131,131,131,0,0.04311,0.00479,10.00879,-0.80153,-0.24427,-0.37405
95879,131,128,131,131,131,0,0.02395,-0.01916,9.98244,-0.84733,-0.10687,-0.27481
95999,131,128,131,131,131,0,0.03353,0.00479,10.01837,-0.67939,-0.03817,-0.18321
96120,131,128,131,131,131,0,0.04551,0.01437,10.01358,-0.70992,-0.19084,-0.35115
96240,131,128,131,131,131,0,0.03114,0.01677,10.00400,-0.71756,-0.02290,-0.29008
96361,131,128,131,131,131,0,0.02156,-0.00240,9.99681,-0.66412,0.00000,-0.31298
96481,131,128,131,131,131,0,0.04072,-0.01437,10.00400,-0.61832,-0.17557,-0.30534
96602,131,128,131,131,131,0,0.03353,0.00000,10.00400,-0.80153,-0.26718,-0.41985
96722,131,128,131,131,131,0,0.02874,0.01677,9.98723,-0.67176,-0.16031,-0.34351
96843,131,128,131,131,131,0,0.01437,-0.00240,10.01597,-0.80916,-0.35115,-0.27481
96964,131,128,131,131,131,0,0.02395,0.01437,10.01118,-0.64122,-0.14504,-0.30534
97084,131,128,131,131,131,0,0.03353,-0.00479,10.01597,-0.80153,-0.14504,-0.45038
97205,131,128,131,131,131,0,0.04311,-0.00719,9.99681,-0.73282,-0.09160,-0.30534
97325,131,128,131,131,131,0,0.05269,0.00000,10.00160,-0.80153,-0.35115,-0.24427
97446,131,128,131,131,131,0,0.01677,-0.01677,10.00160,-0.64885,-0.10687,-0.34351
97566,131,128,131,131,131,0,0.05509,0.00479,10.02076,-0.63359,-0.16031,-0.44275
97687,131,128,131,131,131,0,0.00958,0.00479,9.98484,-0.63359,-0.14504,-0.35878
97807,131,128,131,131,131,0,0.02395,-0.00958,9.98723,-0.71756,-0.03817,-0.33588
97928,131,128,131,131,131,0,0.03832,0.01677,9.98244,-0.68702,-0.25954,-0.32824
98048,131,128,131,131,131,0,0.03593,0.02874,9.98723,-0.67939,-0.22901,-0.17557
98169,131,128,131,131,131,0,0.05269,-0.00958,9.99442,-0.87023,-0.04580,-0.23664
98290,131,128,131,131,131,0,0.05988,-0.01677,9.97765,-0.78626,-0.19084,-0.32824
98410,131,128,131,131,131,0,0.02395,-0.03114,10.01837,-0.62595,-0.19847,-0.28244
98531,131,128,131,131,131,0,0.02156,0.01437,9.99202,-0.70229,-0.13740,-0.31298
98651,131,128,131,131,131,0,0.02156,-0.02156,10.01597,-0.81679,-0.22901,-0.39695
98772,131,128,131,131,131,0,0.05269,0.03353,9.99921,-0.58779,-0.00763,-0.31298
98892,131,128,131,131,131,0,0.04551,0.00479,9.99921,-0.64122,-0.13740,-0.35878
99013,131,128,131,131,131,0,0.03353,-0.02156,9.99681,-0.76336,-0.13740,-0.39695
99133,131,128,131,131,131,0,0.03114,0.01198,10.00879,-0.68702,-0.04580,-0.29008
99254,131,128,131,131,131,0,0.02156,-0.02874,9.99442,-0.69466,-0.23664,-0.29771
99374,131,128,131,131,131,0,0.03832,-0.00719,10.00400,-0.72519,-0.17557,-0.29771
99495,131,128,131,131,131,0,0.03353,0.01437,10.01358,-0.79389,0.01527,-0.36641
99615,131,128,131,131,131,0,0.05030,0.00479,9.98005,-0.70992,-0.12214,-0.23664
99736,131,128,131,131,131,0,0.03353,0.01437,9.98244,-0.70229,-0.17557,-0.32061
99857,131,128,131,131,131,0,0.04311,-0.00719,9.98963,-0.64885,-0.17557,-0.32061
99977,131,128,131,131,131,0,0.05748,0.03593,10.02316,-0.76336,-0.25954,-0.40458
100098,131,128,131,131,131,0,0.05748,-0.03114,10.01597,-0.75573,-0.05344,-0.30534
100218,131,128,131,131,131,0,0.05030,0.00479,10.00400,-0.66412,-0.21374,-0.35115
